證券代碼,Data Field,2016/11/30,2016/12/30,2017/1/24,2017/2/24,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31
6589 台康生技,月報酬率 %,-25.6909,-6.1415,9.489,-3.5476,-6.1962,0.0001,-8.1578,0.2865,-0.4286,-13.9168,-0.0333,-3.0011
6589 台康生技,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6590 普鴻,月報酬率 %,8.8411,-2.1777,6.0071,-4.9998,10.3509,-3.6567,3.4653,-3.5088,3.8015,-15.1515,2.381,-4.5737
6590 普鴻,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6593 台灣銘板,月報酬率 %,1.5872,18.7499,-17.1051,-0.4762,11.5789,14.3511,1.3001,-6.2193,9.0788,-2.5642,7.8949,-4.8779
6593 台灣銘板,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6594 展匯科,月報酬率 %,0,0,0,0,0,190.4762,-19.1187,-8.7319,10.4783,-15.0516,-9.466,-2.4129
6594 展匯科,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6596 寬宏藝術,月報酬率 %,-5.2457,11.1092,-10.8482,4.2992,4.821,-10.241,5.7141,4.7354,-1.7856,6.9092,12.245,16.6665
6596 寬宏藝術,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6603 富強鑫,月報酬率 %,-1.4356,5.3399,5.069,6.1403,4.1325,-4.3651,-2.9045,3.8464,3.8943,13.5021,-6.6913,11.5538
6603 富強鑫,現股當沖比重,0,0,0,0,17.05,0,3.22,6.75,1.5,6.31,3.51,10.57
6609 瀧澤科,月報酬率 %,-3.9131,-5.8823,2.4038,10.798,-4.0254,-3.3113,12.3287,-3.6585,-0.027,-0.6493,3.2682,-2.9537
6609 瀧澤科,現股當沖比重,0,1.05,0,0,0,0,21.75,4.05,12.77,0,19.69,0
6612 奈米醫材,月報酬率 %,0,4.2553,-6.1222,9.9565,-9.0549,-4.7827,2.7398,11.1112,4,0.8076,-5.5704,5.8586
6612 奈米醫材,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6613 朋億,月報酬率 %,0,45.9107,15.1756,14.6529,47.3494,-3.3965,6.1267,5.0146,14.2623,-0.5238,-2.1274,-0.8643
6613 朋億,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6615 慧智,月報酬率 %,0,0,77.778,-5,-6.9999,13.3985,-7.0493,8.7786,-6.2193,4.0541,-3.896,11.0676
6615 慧智,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6616 特昇-KY,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0
6616 特昇-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6624 萬年清,月報酬率 %,0,0,0,0,61.2501,1.8827,-0.8696,-0.2193,20.0702,2.4075,0.3618,0.9009
6624 萬年清,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6629 泰金-KY,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0
6629 泰金-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6640 均華,月報酬率 %,0,0,0,0,0,0,0,0,0,29.7502,2.6591,-0.5254
6640 均華,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6642 富致,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,25.4901
6642 富致,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6643 M31,月報酬率 %,0,0,0,0,0,0,0,0,0,0,23.0435,-4.0671
6643 M31,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6649 台生材,月報酬率 %,0,0,0,0,0,0,0,0,0,13.9706,-7.0968,1.3887
6649 台生材,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6654 天正國際,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,50
6654 天正國際,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6662 樂斯科,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0
6662 樂斯科,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6664 群翊,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,21.3448
6664 群翊,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6667 信紘科,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0
6667 信紘科,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6679 鈺太,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0
6679 鈺太,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6680 鑫創電子,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0
6680 鑫創電子,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6683 雍智科技,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0
6683 雍智科技,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6803 崑鼎,月報酬率 %,0.0001,-0.8548,0.5747,1.9999,-0.0001,-2.8012,1.7291,0.5666,1.0159,-0.2975,-1.4924,1.212
6803 崑鼎,現股當沖比重,3.93,0,0,0,0,0,0,0,0,0,0,0
7402 邑錡,月報酬率 %,-8.6759,16.6667,-1.4286,-1.4491,-1.4706,19.4029,2.0001,1.9608,-8.6537,-4.1424,-3.3333,-6.4039
7402 邑錡,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8024 佑華,月報酬率 %,-8.2645,4.5045,-1.293,2.62,-1.7025,-0.4331,-3.9132,3.6198,-3.9299,-0.9718,7.0755,0
8024 佑華,現股當沖比重,0,0,0,0,0,3.85,6.53,45.16,13.68,18.31,0,0
8027 鈦昇,月報酬率 %,-6.25,-3.158,31.8839,17.3077,35.597,19.1709,-2.1738,-9.926,-0.2678,-4.9836,32.5176,-0.7915
8027 鈦昇,現股當沖比重,11.92,0,5.95,6.15,14,29.5,7.73,4.51,6.04,1.99,28.81,22.12
8032 光菱,月報酬率 %,-1.2049,0.813,0.6048,0,3.4068,1.7443,-3.4288,-0.7889,0.6903,4.4585,-3.2521,-2.521
8032 光菱,現股當沖比重,20,0,0,0,0,16.67,14.29,10,0,0,16.67,3.33
8034 榮群,月報酬率 %,-2.044,3.5312,0,18.7599,17.7547,29.7119,-3.8461,-7.5556,-8.6536,21.5792,6.4936,-5.2846
8034 榮群,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8038 長園科,月報酬率 %,8.645,12.6879,-3.435,-6.3242,-8.5444,-2.6528,-1.3034,-0.3601,6.0242,21.8184,-7.6492,-5.4546
8038 長園科,現股當沖比重,23.68,11.5,13.45,4.89,1.42,5.33,11.87,1.72,14.44,42.41,0,0
8040 九暘,月報酬率 %,-5.9059,0.428,-0.5683,2.5713,-2.2284,0.2847,8.807,2.35,0.1274,-4.7134,-1.2029,-2.3002
8040 九暘,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8042 金山電,月報酬率 %,18.1469,-1.9608,-3.1665,-1.377,-3.1416,-0.9007,5.4545,1.2068,-5.5505,5.1825,1.6424,-0.0001
8042 金山電,現股當沖比重,4.99,6.56,0.7,1.73,2.1,7.19,5.75,5.66,5.56,14.42,8.45,8
8043 蜜望實,月報酬率 %,-3.6584,2.8481,7.0771,4.885,-1.9178,3.9107,-7.5268,29.0696,-5.6304,2.7816,-3.4147,-1.01
8043 蜜望實,現股當沖比重,0,0.97,0,0,0,4.88,0,5.81,3.84,4.22,4.44,0
8044 網家,月報酬率 %,-15.7436,-2.0761,-8.6572,-20.6961,20.4879,4.4535,-8.7209,-0.2124,-2.0207,-15.0945,-11.9446,10.0947
8044 網家,現股當沖比重,10.42,23.5,10.41,24.1,11.51,17.36,11.92,15.96,25.83,8.29,12.76,10.18
8047 星雲,月報酬率 %,7.8817,-0.9134,-3.6867,5.2631,4.0909,-4.8034,11.4677,4.9381,-0.2521,-0.405,-0.813,-2.459
8047 星雲,現股當沖比重,0,0,0,16.82,0,0,0,5.32,14.29,10.1,15,0
8048 德勝,月報酬率 %,-9.1911,0.2025,-1.0101,6.9388,-0.7632,-4.8077,4.0404,6.796,-2.5454,4.7653,24.7602,-3.9999
8048 德勝,現股當沖比重,16.01,1.85,3.99,0,0.64,8.24,0,8.63,3.53,0,26.25,0
8049 晶采,月報酬率 %,-6.6421,1.1859,10.5468,10.6008,4.7925,-0.6096,1.227,2.7272,-0.0001,19.4728,-6.8422,-0.8476
8049 晶采,現股當沖比重,0,11.19,8.53,14.23,3.78,6.83,2.07,0.18,3.46,5.28,7.6,6.35
8050 廣積,月報酬率 %,-5.9362,1.2946,-3.0353,4.6126,1.26,-7.3094,-1.1745,0.8489,0.1685,-1.9423,2.29,-0.9328
8050 廣積,現股當沖比重,2.1,0.96,0,3.25,2.66,0.64,0,4.03,0.91,3.7,6.63,4.36
8054 安國,月報酬率 %,-7.4358,3.8782,-1.3333,2.1621,3.9682,10.4325,-15.2074,1.6304,0.9753,17.6795,-9.1549,14.212
8054 安國,現股當沖比重,1.2,3.5,0,5.26,1.3,45.66,1.75,2.67,10.59,8.53,1.03,19.23
8059 凱碩,月報酬率 %,-1.4851,60.8037,-13.4375,-5.054,7.6043,-8.4807,-5.4053,2.0407,-3.5866,-11.3923,-1.4286,1.4491
8059 凱碩,現股當沖比重,0,0,2.89,3.78,1,5.71,18.76,6.93,0,0,0,0
8064 東捷,月報酬率 %,-10.5262,7.1897,-0.3048,20.1834,9.9238,3.4721,-6.7113,-9.3524,7.6655,-7.712,-5.014,-7.9178
8064 東捷,現股當沖比重,8.13,13.02,4.17,23.16,8.95,22.31,18.57,5.91,18.06,5.79,8.18,3.48
8066 來思達,月報酬率 %,8.1633,10.9879,2.9999,-1.9418,30.6933,17.8032,4.5015,-17.8892,2.1177,7.8341,5.5553,2.834
8066 來思達,現股當沖比重,0,0,0,0,0,53.83,67.42,39.88,9.76,9.18,11.75,5.19
8067 志旭,月報酬率 %,-2.2917,-7.6759,2.7713,1.7977,1.5453,-1.087,12.0878,-9.4116,-2.5973,34.4446,2.1489,-6.6344
8067 志旭,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8068 全達,月報酬率 %,59.9649,-19.9559,-0.0001,5.0964,-14.679,7.2196,-4.5844,7.5074,-1.3966,-12.6061,0.1623,-1.9416
8068 全達,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8069 元太,月報酬率 %,-15.1119,0.879,8.0611,2.0162,4.1504,16.8878,-10.2272,2.3507,14.1342,34.6749,5.9259,-5.3934
8069 元太,現股當沖比重,9.58,4.09,5.82,13.89,10.15,20.84,21.05,5.79,21.6,26.27,31.18,26.12
8071 能率網通,月報酬率 %,-10.1769,3.4484,9.5241,17.3913,-1.1112,1.1236,10.3704,11.4091,15.0603,2.618,8.0558,-7.1598
8071 能率網通,現股當沖比重,5.41,0,4.35,0,9.09,2.94,8.76,34.85,17.59,32.41,17.28,24.91
8074 鉅橡,月報酬率 %,0.7053,6.48,4.7697,0.157,-0.9402,-4.4303,-3.3112,-1.6776,-2.403,-0.1892,-1.5181,6.3584
8074 鉅橡,現股當沖比重,1.26,7.61,2.91,2.88,0.4,0,1.01,1.48,0,1.33,2.61,6.79
8076 伍豐,月報酬率 %,-7.6452,-0.1656,-1.3266,2.5208,-6.0657,-18.3244,-1.175,-2.919,-0.2227,-5.3235,22.9632,-2.4097
8076 伍豐,現股當沖比重,14.16,8.28,5.11,6.1,6.96,15.96,2.37,15.59,8.7,7.23,21.09,11.17
8077 洛碁,月報酬率 %,1.2501,2.8805,-8,-1.1053,18.409,3.8387,-6.0998,2.3622,-7.5002,-1.6632,-3.8054,-1.978
8077 洛碁,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8080 奧斯特,月報酬率 %,2.6757,-3.2573,-0.6734,3.7288,-4.9018,-5.4983,-12.3636,-0.8299,-5.4394,11.0621,-10.3585,-0.8889
8080 奧斯特,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8083 瑞穎,月報酬率 %,-6.4813,1.9801,1.618,4.4584,-0.3049,0.3059,-0.0002,-3.0488,-6.3942,-0.7093,-0.7142,2.8776
8083 瑞穎,現股當沖比重,4.26,1.92,5.7,1.72,0,5.19,0,4.76,5.82,2.43,0,0
8084 巨虹,月報酬率 %,0.3133,1.2501,2.1605,9.0634,-5.5403,-6.1584,0.9377,-0.9288,-1.5625,-0.3176,-9.2356,16.4914
8084 巨虹,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8085 福華,月報酬率 %,-4.4843,3.0515,36.6741,13.6668,17.1555,-8.5105,-6.9768,-7.5001,-2.5437,1.6312,-3.8524,-3.1721
8085 福華,現股當沖比重,0,0,0,0,0,0,38.53,8.5,0,0,0,0
8086 宏捷科,月報酬率 %,-3.0489,7.5472,1.7543,17.8159,-0.813,0.6559,-5.3745,14.9118,6.8537,-16.4721,-7.5044,13.7736
8086 宏捷科,現股當沖比重,20.27,15.52,16.79,11.95,7.59,34.45,17.8,42.74,31.67,17.79,33.8,24.32
8087 華鎂鑫,月報酬率 %,2.1054,-1.933,-1.7084,12.2993,8.9285,-2.1858,-1.7877,-1.9341,6.0325,6.8926,22.825,-11.6666
8087 華鎂鑫,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8088 品安,月報酬率 %,-3.1462,-5.8002,-2.4631,4.0403,19.6599,3.6509,-11.7419,-4.2127,1.1576,-1.6964,0.2512,1.2531
8088 品安,現股當沖比重,11.83,7.19,6.17,3.45,11.95,6.83,5.88,4.05,0,6.5,10.17,9.23
8091 翔名,月報酬率 %,-7.2133,-4.5937,-2.0371,2.0797,7.4073,0,8.2758,7.0062,-0.1489,11.6514,5.2113,20.7499
8091 翔名,現股當沖比重,0,0,1.75,1.15,0,3.57,4.88,9.49,4.18,22.86,13.97,17.12
8092 建暐,月報酬率 %,0.8882,-4.4027,-1.5791,4.5453,15.0899,-3.5556,0.3456,-1.7224,-5.0234,-0.4921,0.7414,6.7484
8092 建暐,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8093 保銳,月報酬率 %,-10.145,-11.9355,12.2711,6.199,-6.1445,-6.874,7.5571,-1.9608,3.9999,10.5768,3.6231,4.196
8093 保銳,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8096 擎亞,月報酬率 %,2.9304,-1.7793,1.8116,12.0996,5.7143,-5.4053,-6.0317,8.4463,-5.6075,7.2609,-3.3847,-0.9554
8096 擎亞,現股當沖比重,10.33,3.07,2.79,0.75,1.98,39.27,2.38,24.07,17.45,5.1,5.11,7.94
8097 常珵,月報酬率 %,1.4286,27.2301,-11.8081,11.7157,-10.487,2.5106,-4.4898,1.2818,-3.3753,-5.2399,-0.4609,-1.8519
8097 常珵,現股當沖比重,10.5,41.22,0,5.83,2.62,4.29,0,2.25,4,20,46.88,5.44
8099 大世科,月報酬率 %,2.0588,1.1524,3.1341,3.0389,-0.2683,9.4087,-3.6855,-1.5975,1.3775,11.6848,5.8394,-2.0689
8099 大世科,現股當沖比重,16.67,8.77,1.03,16.33,0,9.26,2.49,0,0,4.16,17.8,15.09
8107 大億金茂,月報酬率 %,-3.6171,-1.5451,1.5695,0.8827,2.8447,-3.4045,9.6914,0.6024,22.5551,22.1502,10.2669,-6.3439
8107 大億金茂,現股當沖比重,0,1.62,0,2.28,0,0.53,12.27,3.81,19.03,21.2,0,31.58
8109 博大,月報酬率 %,-2.0092,1.1042,-1.092,-1.104,2.3922,0,4.8286,3.1205,5.1141,2.2189,0.6201,2.6194
8109 博大,現股當沖比重,0,2.22,0,2.32,0,0,2.15,1.41,0,1.57,0,0
8111 立碁,月報酬率 %,-11.4822,-2.8301,46.3592,-6.3019,12.5664,44.3399,20.9151,-22.7927,15.286,-5.8705,-5.3763,0.0001
8111 立碁,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8121 越峰,月報酬率 %,-7.7519,2.521,0.8195,3.252,-7.0868,-5.085,-7.5893,-3.3816,-1.2999,43.3635,71.7317,-4.5269
8121 越峰,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8147 正淩,月報酬率 %,-9.2177,9.2307,0.2817,5.7585,5.976,-5.2631,-8.2011,-0.5763,-5.797,-3.3848,-1.4621,2.2415
8147 正淩,現股當沖比重,26.25,0,0,1.35,0,5.12,21.72,16.67,46.15,34.9,23.08,10.71
8155 博智,月報酬率 %,-6.3864,0.8974,6.0498,20.8055,1.6666,5.1912,2.078,17.3026,6.7246,42.3946,4.5455,7.2464
8155 博智,現股當沖比重,0,4.2,0,8.7,3.89,12.16,4.8,18.08,3.13,26.9,6.28,11.04
8171 天宇,月報酬率 %,-4.6538,12.9763,-2.0021,21.5053,-8.8496,-0.9708,-9.0196,-2.155,-1.652,-10.6384,6.767,8.5682
8171 天宇,現股當沖比重,0,3.64,0,1.02,7.46,13.04,2.43,0,13.42,0,24.21,10.05
8176 智捷,月報酬率 %,1.8531,-10.0112,7,11.4486,33.1237,-13.7796,10.9588,-3.2921,-9.8357,3.3981,10.7982,-1.6949
8176 智捷,現股當沖比重,7.81,14.78,0,19.09,15.62,12.21,21.65,5.84,8.87,11.52,1.33,0.68
8182 加高,月報酬率 %,-1.0564,-0.7117,1.0753,4.9646,1.3513,1.3333,-0.3288,0.0002,1.6357,36.61,-3.97,4.651
8182 加高,現股當沖比重,0,0,0,0,0,3.56,0,0,0,29.07,4.44,3.98
8183 精星,月報酬率 %,19.4448,11.6281,28.4724,26.2162,-5.5674,-13.3786,-3.6649,10.326,17.734,-8.4858,0.2336,23.5434
8183 精星,現股當沖比重,9.36,8.96,8.65,11.06,18.93,15.07,13.56,13.91,20.74,15.73,12.96,29.02
8234 新漢,月報酬率 %,-3.3386,8.5527,2.4243,-4.438,-3.715,-3.5371,-3.8333,-1.9063,4.417,7.3584,2.9751,1.284
8234 新漢,現股當沖比重,5.3,7.27,1.89,3.56,8.82,4.3,17.22,1.68,2.7,16.91,7.73,7.34
8240 華宏,月報酬率 %,-7.379,-3.2968,5.3976,16.4421,-9.9537,1.5426,1.7722,0.995,-1.4778,-6.7501,15.5496,-0.464
8240 華宏,現股當沖比重,1.84,0,12.28,4.84,2.23,4.23,2.41,5.81,0,0,13.76,36.65
8255 朋程,月報酬率 %,-5.8936,4.2096,8.3743,-0.9088,-1.3761,-0.9302,12.6761,-5,-0.4383,-4.2058,0,8.2926
8255 朋程,現股當沖比重,0.83,4.38,7.43,3.29,1.42,1.63,22.53,12.37,2.84,0.26,7.02,16.04
8277 商丞,月報酬率 %,-5.3097,-1.8692,-1.9048,7.2815,1.8098,-8.8889,0.4876,-2.4273,-14.2288,6.0323,-2.1881,10.2908
8277 商丞,現股當沖比重,3.82,3.91,1.4,8.87,8.84,3.66,6.97,1.87,18.62,5.28,21.58,2.54
8279 生展,月報酬率 %,-12.5954,-10.4804,-10.0488,15.5099,-8.1691,-6.7486,-4.8245,25.6379,18.9813,17.1208,-10.2989,-2.2222
8279 生展,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8287 英格爾,月報酬率 %,7.7845,-3.3333,-2.2988,17.941,-9.4762,-3.3056,-1.4244,-2.3121,-5.3255,7.8126,-4.5579,-19.2053
8287 英格爾,現股當沖比重,2.15,0.52,0,4.99,1.11,2.71,33.12,9.33,2.22,5.54,20.14,26.9
8289 泰藝,月報酬率 %,-7.2729,-0.4902,3.941,6.1614,-3.1249,-1.3825,-1.4017,-1.422,1.4425,4.9752,13.27,-6.2761
8289 泰藝,現股當沖比重,0,0,25.08,0,12.32,0,3.99,0,2.38,3.01,60.4,0
8291 尚茂,月報酬率 %,2.7974,-1.3604,-1.3792,-0.5245,-11.4235,7.1428,-10.1852,-17.7319,25.5639,-0.1996,0,-1.7999
8291 尚茂,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8299 群聯,月報酬率 %,8.7056,4.9282,-3.3268,9.1096,1.1132,4.4036,14.5872,15.184,16.1765,-3.0951,-11.5478,-0.4167
8299 群聯,現股當沖比重,6.03,4.85,1.9,6.88,12.32,8.17,21.62,19.05,12.49,17.87,24.85,16.05
8342 益張,月報酬率 %,-4.2707,0.365,-1.6524,2.3187,41.1989,-3.4772,-2.6505,-3.0806,-4.8145,-19.8841,-4.1246,-0.0002
8342 益張,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8349 恒耀,月報酬率 %,-3.1039,8.4957,12.9656,-0.1137,-1.024,2.6436,19.8207,-4.2057,4.4719,3.4145,17.9246,4.8
8349 恒耀,現股當沖比重,0,1.49,1.8,0.42,3.8,2.63,14.66,10.96,17.24,22.2,23.94,17.86
8354 冠好,月報酬率 %,-2.5568,0.5832,-3.4783,-0.9008,-1.8183,-2.1603,0.6312,6.5831,6.1765,-0.546,1.146,-0.5666
8354 冠好,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,19.63
8358 金居,月報酬率 %,-2.6881,43.6462,7.1795,30.1432,0.1837,-7.8898,-4.7809,-7.5311,11.8777,20.1542,-14.558,-9.1277
8358 金居,現股當沖比重,2.73,27.07,28.94,20,18.03,41.63,25.07,25.73,32.71,40.55,27.53,35.41
8383 千附,月報酬率 %,-7.1647,5.9538,3.9541,0.1001,2.2001,-0.7826,-2.367,-1.7172,8.1191,-4.1839,-6.276,7.9241
8383 千附,現股當沖比重,2.17,3.18,3.19,5.33,0.67,6.05,7.49,3.12,14.33,5.72,6.33,23.39
8390 金益鼎,月報酬率 %,-2.2058,2.2557,7.3528,11.644,0.6134,-5.4878,1.6126,-5.397,4.027,29.6159,-10.3275,1.9662
8390 金益鼎,現股當沖比重,15.92,0,0,4.26,3.16,0,0.72,8.89,0.76,25.91,1.65,6.65
8401 白紗科,月報酬率 %,-7.7626,-0.9901,3,0.971,6.2499,2.2622,-0.885,4.4264,2.6548,20.2588,3.2256,23.9584
8401 白紗科,現股當沖比重,0,0,0,0,2.29,0,0,0,0.56,14.18,16.44,20.52
8403 盛弘,月報酬率 %,-1.5624,0.4329,-2.1551,16.0057,-6.8355,-3.1251,-3.6464,3.639,6.7419,2.6359,-0.6822,3.2967
8403 盛弘,現股當沖比重,5.05,1.24,0.59,16.51,2.19,0,3.51,7.65,24.42,41.72,11.95,1.53
8406 金可-KY,月報酬率 %,-1.3581,14.8022,-7.3463,-2.5891,-7.6413,-10.6114,-3.823,-2.7196,23.2584,-15.7989,-10.8744,1.1961
8406 金可-KY,現股當沖比重,8.08,4.56,1.84,10.79,4.92,12.87,8.92,18.48,40.4,14.1,15.22,8.31
8409 商之器,月報酬率 %,3.9822,11.4893,-12.2138,2.174,-10.4256,-2.1379,-5.8252,1.0309,-9.694,-3.1073,-7.8716,-0.6328
8409 商之器,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8410 森田,月報酬率 %,-11.0702,3.1121,1.0061,6.3746,7.3035,-4.1886,0.3644,7.078,11.8645,6.2737,-1.7909,0.3039
8410 森田,現股當沖比重,4.23,2.99,6.85,9.46,6.49,3.7,3.92,0,0,0.81,4,0
8415 大國鋼,月報酬率 %,11.5044,-5.5555,1.6806,-0.2754,-0.2762,-0.2769,0.0001,0.278,5.3254,1.9446,8.4468,20.1002
8415 大國鋼,現股當沖比重,0,0,0,0.22,0,0,0,0,10.89,0,12.06,1.32
8416 實威,月報酬率 %,-4.3957,1.0346,1.1376,2.8122,1.8599,-2.0408,-0.7676,25.7071,-7.0094,-4.8242,-1.6897,0.4296
8416 實威,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8418 捷必勝-KY,月報酬率 %,-17.2882,16.8032,9.2104,-2.0079,10.246,15.2417,-3.2259,8.3334,4.9764,-7.1215,2.2364,0.6251
8418 捷必勝-KY,現股當沖比重,6.03,7.63,2.57,5.67,10.09,6,4.35,10.16,15.79,0,16.67,0
8420 明揚,月報酬率 %,-3.1818,3.7559,-3.1675,1.6355,2.7586,-9.6198,-8.1682,10.7985,2.3256,-3.2827,-3.9165,0.5435
8420 明揚,現股當沖比重,3.33,0,0,0,0,0,0,0,0,25,0,0
8421 旭源,月報酬率 %,-5.2238,0,6.5615,-3.4483,1.5306,-2.2613,-4.8845,2.9729,-4.7093,-1.4706,1.4926,-3.5294
8421 旭源,現股當沖比重,12.73,20.38,0.86,1.06,1.39,2.78,7.39,2.44,1.23,7.5,1.78,1.47
8423 保綠-KY,月報酬率 %,-7.4074,20,3.0557,-4.8517,1.9831,0.2778,-2.4933,5.1137,-0.5405,12.7488,3.015,-7.561
8423 保綠-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8424 惠普,月報酬率 %,-3.3034,1.087,1.8435,11.7648,4.7235,0.5156,2.4358,1.6271,4.3103,1.7919,4.2497,5.5154
8424 惠普,現股當沖比重,0,0,0,10.85,0,0,7.69,0,1.57,0,11.94,3.43
8426 紅木-KY,月報酬率 %,0.4066,9.7166,-4.9815,-2.3301,1.9883,-6.9199,-7.6439,6.5875,-1.2166,3.4482,-2.8571,-1.2256
8426 紅木-KY,現股當沖比重,0,3.28,1.47,7.98,1.45,0,0,0,0,3.96,0,0
8431 匯鑽科,月報酬率 %,-6.2916,-6.7139,0.3787,2.6415,-25.5515,3.9505,-3.563,-0.6158,3.4695,-4.3114,43.6797,-7.4914
8431 匯鑽科,現股當沖比重,17.03,2.5,2.49,4.17,11.5,9.33,18.42,11.24,8,21.88,15.43,14.71
8432 東生華,月報酬率 %,-8.3544,-0.4144,-6.3799,18.3705,-0.6257,-1.3854,2.6819,1.99,-0.4438,3.9492,-7.9655,-5.992
8432 東生華,現股當沖比重,40,28.64,14.07,37.1,69.75,28.75,25,55.28,59.22,29.8,51.6,28.28
8433 弘帆,月報酬率 %,-9.1987,-0.0001,-2.9411,-20.2022,0.4221,-4.2015,7.456,-9.3878,-7.4754,-6.3786,-10.9888,-0.7409
8433 弘帆,現股當沖比重,1.39,0,2.5,11.71,14.95,18.22,5.28,1.92,4,0,0,10.38
8435 鉅邁,月報酬率 %,-2.9055,1.4965,5.2825,1.9837,5.1487,-4.2437,4.5456,9.5653,3.3625,9.1836,-4.1121,1.3646
8435 鉅邁,現股當沖比重,0,5.56,2.92,33.97,5.48,0,0,47.45,0,14.43,0,0
8436 大江,月報酬率 %,-0.2914,-3.5089,-6.6667,11.3635,0,2.0408,-3.4286,14.4971,11.1521,2.1622,1.5871,6.771
8436 大江,現股當沖比重,6.03,5.64,8.05,12.91,2.73,7.32,7.38,25.13,22.02,18.33,14.3,35.15
8437 大地-KY,月報酬率 %,-2.35,0.5346,-6.649,-0.5699,-0.5732,2.0173,0,-2.2598,1.734,4.3749,-2.8733,5.0298
8437 大地-KY,現股當沖比重,0,4.35,0,0,0,0,4.95,0,0,3.18,0,3.69
8440 綠電,月報酬率 %,-5,1.1608,13.9252,4.231,29.768,8.4556,-20.3318,15.4073,2.2681,-8.77,8.3424,1.6829
8440 綠電,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8444 綠河-KY,月報酬率 %,4.5844,4.6576,2.0941,-10.5127,3.1518,-3.8889,0.0001,-6.9363,2.9018,-0.3106,-4.6729,0.9805
8444 綠河-KY,現股當沖比重,13.64,16.67,7.44,8.31,9.52,0,10.26,5.25,17.86,10.81,5,0
8446 華研,月報酬率 %,-10.6384,11.4287,-1.7093,5.6522,2.0574,-0.8064,-4.0648,5.0848,-1.2099,1.6464,-7.9262,-0.0001
8446 華研,現股當沖比重,4.99,6.53,4.56,8.64,23.08,2.63,8.2,18.43,3.62,3.25,4.33,1.85
8450 霹靂,月報酬率 %,-11.559,4.5564,-5.8487,1.218,-3.7304,-2.7498,2.1851,-1.0065,-1.3977,-16.0036,-4.4301,-5.629
