證券代碼,Data Field,2015/7/3,2015/7/9,2015/7/17,2015/7/24,2015/7/31,2015/8/7,2015/8/14,2015/8/21,2015/8/28,2015/9/4,2015/9/11,2015/9/18,2015/9/25,2015/10/2,2015/10/8,2015/10/16,2015/10/23,2015/10/30,2015/11/6,2015/11/13,2015/11/20,2015/11/27,2015/12/4,2015/12/11,2015/12/18,2015/12/25,2015/12/31,2016/1/8,2016/1/15,2016/1/22,2016/1/30,2016/2/3,2016/2/19,2016/2/26,2016/3/4,2016/3/11,2016/3/18,2016/3/25,2016/4/1,2016/4/8,2016/4/15,2016/4/22,2016/4/29,2016/5/6,2016/5/13,2016/5/20,2016/5/27,2016/6/4,2016/6/8,2016/6/17,2016/6/24,2016/7/1,2016/7/7,2016/7/15,2016/7/22,2016/7/29,2016/8/5,2016/8/12,2016/8/19,2016/8/26
3094 聯傑,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,6.5,0.51,11.46,4.08,5.05,1.5,6.17,9.34,2.42,8.13,0,2.8,7.01,2.91,3.82,0.96,6.61,18.62,3.92,1.11,12.75,4.06,3.86,7.95,15.52,1.77,5,3.44
3130 一零四,週報酬率 %,-1.6834,-3.7671,16.0143,-3.7095,-5.3333,-5.2818,1.4869,2.9304,0,-1.7793,6.5217,0.6803,-4.0541,1.0564,2.4391,3.0611,0,-1.9803,-0.3367,-4.3918,-0.0001,0,-0.7067,-1.4235,-0.3611,1.4493,-0.3571,-1.792,0.365,0,1.8181,1.4286,-3.5211,1.0948,0.361,0.7194,-0.3571,0.3584,-0.3571,0.3584,-0.7142,-0.3597,1.083,0.3571,-1.4234,0.7221,0.3584,0.7143,-0.7092,-0.7143,-0.7194,0.7247,-1.0791,1.0909,3.9993,-1.0988,2.2222,-0.7247,10.5839,-3.6303
3130 一零四,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.01,0,0,7.14,7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34,0,0,4.16,0,1.38,0,0,0,14.73,0
3149 正達,週報酬率 %,-1.1696,-8.8757,3.2467,-0.9434,-10.7938,-1.0676,1.7984,-25.4417,1.4218,14.9533,10.569,1.4706,-9.4203,2,7.4509,1.4598,7.554,1.0033,0.9934,-14.4262,4.9808,-2.1898,1.8656,-6.5933,0.7842,0,-3.5019,-6.0484,-13.3048,8.4158,9.1324,-5.4393,0,6.1948,7.9166,1.1583,-4.1985,-7.1713,-1.2876,-6.087,2.7778,-3.6037,-12.5234,-3.8462,-11.1111,1.4999,10.8375,0,9.1111,10.9979,-3.6697,13.3332,1.2605,-1.6598,3.3756,2.0409,2.8001,-5.8366,0.8264,0.8196
3149 正達,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,3.99,5.82,15.04,1.78,5.19,3.48,3.43,6.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3164 景岳,週報酬率 %,1.6759,-8.0586,7.9681,-7.7491,-6.4,-4.9146,-1.573,-8.6757,1,10.1484,5.3933,1.4926,5.8824,-3.1747,-2.664,-0.4211,26.6384,0.3338,9.817,-10.909,6.4625,-1.5974,-7.4675,-12.4561,4.2084,-4.0386,-2.8056,-6.8041,-3.9823,5.5301,2.1834,-2.3504,20.7877,-3.2609,-0.3745,-0.7519,0,-4.1667,0.1977,-1.3807,-7.4001,-0.6479,-3.0435,-4.7086,-2.5882,9.6619,-0.881,0,0.8889,-2.8634,-3.4015,3.2864,2.7273,-1.7699,6.5315,-4.017,0.2203,-3.0769,-2.0408,-0.463
3164 景岳,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.38,1.16,0.64,0.52,2.7,10.37,6.8,2.02,0,1.18,3.57,2.94,2.94,6.58,1.02,0,7.79,4.41,4.4,0,0,1.65,8.63,1.26,1.78,34.21,4,4.68
3167 大量,週報酬率 %,-1.9608,-3.8571,0.1487,-5.0446,-6.2746,-0.7017,1.4134,-4.1812,1.0911,4.6763,2.818,2.0222,-3.063,-0.5577,-1.1216,-2.2684,10.8317,-2.2689,1.0714,-8.3039,10.2118,1.3986,-1.7242,-6.6666,-2.6316,2.1236,-0.1891,-2.0834,-3.2881,2.4,2.3438,-0.7635,4.4231,3.8674,3.0142,1.2048,2.041,6.1667,-15.8555,-1.3059,-2.4576,-2.5194,-0.994,0.4016,-10.7999,4.0357,3.0171,0.8369,-1.2449,-2.731,-1.5118,3.2895,2.7601,10.1241,18.5742,6.0126,-11.0447,-8.0536,4.0147,-1.4034
3167 大量,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0.7,3.97,2.14,2.93,2.78,9.9,4.45,1.01,11.81,0,7.55,7.49,1.41,0,2.75,0,0,0,0.83,9.26,11.82,21.54,6.61,9.89,7.59,11.76
3189 景碩,週報酬率 %,-0.0001,-11.4486,-1.0554,-5.3333,-12.676,-1.6129,8.3261,-11.129,1.2705,9.1398,4.2693,7.559,-6.8814,0.3144,5.6427,5.9347,-0.5603,-5.7746,2.9896,-8.8533,-2.707,-2.2912,12.2279,-2.6866,3.9878,0.7374,-2.0498,-7.3244,2.0968,-1.7378,11.254,3.3237,5.035,2.5301,-1.1688,-0.7884,2.9139,-8.108,-0.9805,0.4244,-6.1973,-4.2042,-2.0376,-3.6801,1.6612,11.2744,4.5521,5.337,-2.2667,-4.502,-1.1429,2.7456,-3.3755,6.2591,-0.4109,-5.3644,3.1976,-1.0514,-0.2994,-0.3003
3189 景碩,現股當沖比重,7.32,6.37,3.71,7.16,9.4,3.46,8.52,6.91,7.2,11.27,13.13,8.08,11.96,12.71,10.56,7.57,5.31,8.81,2.58,11.6,6.05,48.69,15.51,10.64,9.06,9.17,9.75,10.8,7.59,6.8,14.62,7.99,3.94,3.67,4.68,3.72,9.74,2.95,8.79,4.12,4.44,7.92,5.18,6.25,2.34,13.89,8.73,6.86,2.95,7.3,4.55,3.12,2.59,3.62,5.42,3.64,0.86,1.67,4.03,1.95
3209 全科,週報酬率 %,-0.6291,-6.4874,0.846,-3.02,-1.2112,3.4693,-2.8513,-14.2558,2.9339,7.3634,5.7523,0.2092,-2.2964,0.8547,1.2712,0.6276,4.3659,-1.7928,2.2312,-1.7857,1.2121,-1.7964,3.6586,-4.3137,2.664,-0.1996,1.4,-0.789,-1.5904,-0.606,5.4879,0.1927,1.7307,6.6162,2.4823,0,3.1141,0.5033,-0.6677,3.0252,0.3263,-1.4634,-0.495,-1.6584,-8.6004,1.107,3.6496,1.4083,0.3472,-0.865,0.5236,5.3819,0.3296,6.5301,-0.7434,-1.1236,0.1894,-1.3233,-1.7241,0.195
3209 全科,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,2.8,2.03,1.04,0.99,0.31,0,8.62,0.41,1.27,3.88,17.8,3.49,1.67,0,0,1.61,0,0.72,0,1.01,2.04,0,0.79,0.43,0,0.53,1.14
3229 晟鈦,週報酬率 %,3.3536,-5.8998,-5.9562,-8.8333,-15.7221,-4.5553,4.0908,-15.2839,8.7627,-1.6587,6.988,-0.9009,-11.5909,-0.7712,-6.7359,13.6111,4.6455,-7.4767,-1.01,-8.1633,-0.0001,-3.6111,-5.4756,-11.5853,-4.138,1.7986,-2.4735,5.0725,-14.4828,-0.4032,5.2632,-1.5385,9.375,-3.2143,2.583,32.374,-2.9891,1.6807,3.0304,-2.4064,0.274,-11.7486,-3.7152,-8.3602,-1.0525,-1.4184,3.2376,14.9825,-5.7575,-0.3215,-3.2257,-2.6667,1.7123,7.744,-1.875,-1.9109,-2.2728,-4.9833,-9.0909,0
3229 晟鈦,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,0.94,1.3,0,10.16,5.41,2.08,8.52,10.65,1.16,2.27,3.67,12.88,5.08,6.67,0,9.72,18.47,1.55,2.72,0.62,9,8.53,16.3,4.62,0.41,0,2.54,0
3231 緯創,週報酬率 %,5.0218,-3.9501,-2.5974,-2.4444,-5.9226,-10.5566,-14.8809,-6.9929,17.6692,4.1534,11.043,1.105,-6.5574,1.462,1.441,0.5682,-1.4123,-6.0171,3.0487,-9.1715,3.9087,6.2697,0.295,12.3529,7.8535,-5.8253,-4.1237,-2.6883,-9.9448,5.8283,7.8261,-2.1505,5.2197,3.3942,1.2627,4.7381,2.857,-6.0186,-2.9557,-2.2843,0.7792,-4.3815,2.9649,-6.0209,-5.014,12.3169,6.7884,1.7114,2.4039,1.8781,-0.9216,4.186,3.5714,6.8965,0.8064,1.4,-8.8757,3.8994,1.8059,-0.2218
3231 緯創,現股當沖比重,5.24,6.74,6.15,4.8,2.61,9.14,7.63,6.02,8.32,11.37,15.09,5.43,8.34,5.28,8.54,6.67,12.61,7.42,4.83,9.01,4.22,3.93,4.09,13.53,16.37,9.05,8.2,9.9,15.72,6.32,12.63,3.77,9.38,3.74,4.42,4.52,12.36,9.03,8.11,10.27,3.37,6.91,8.3,4.44,7.1,17.14,15.54,9.3,8.05,4.95,6.6,2.38,12.7,2.12,7.14,4.17,4.35,5.54,12.13,2.73
3257 虹冠電,週報酬率 %,-0.9009,1.4546,-3.0466,-18.9463,-8.894,4.3805,3.3573,-14.9653,2.8755,18.5359,-1.7083,3.0749,-7.9118,2.1126,9.7932,-0.2513,-3.9043,1.9659,8.2263,-2.1378,0.0001,8.738,4.9107,-3.9361,8.9702,-0.4065,-1.3265,-9.7208,-9.1638,0.3782,3.7688,-2.7845,5.8531,-1.5295,2.6284,0,1.6297,-4.582,0.2401,-0.8382,-1.087,-2.3199,-5.125,-6.0607,-1.2621,4.4035,6.1225,-2.1795,-4.0629,-3.0054,4.0846,3.383,0,-0.7853,-0.5276,9.4164,5.697,-3.5551,1.5457,-0.1416
3257 虹冠電,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,2.8,2.35,8.33,2.51,6.68,0.8,7.05,1.73,1.94,5.7,10.42,2.56,12.56,2.7,10.93,7.65,2.89,5.25,11.53,7.31,4.12,5.68,4.33,14.6,11.58,8.83,11.63,8.55
3266 昇陽,週報酬率 %,-0.3389,2.0408,0.6667,0.6622,-1.9736,-3.3557,7.1428,-5.9028,-5.1661,0,1.1673,1.5384,-0.3788,-1.1407,0,1.9231,0.7548,-0.3745,-1.1277,-1.9011,1.5504,-1.9084,0.3891,-3.1008,-4.8,0,-0.4202,-0.422,-3.3898,-2.193,-4.4842,0.939,-0.4651,0,17.2897,8.3666,-9.1913,6.0729,-3.4351,-4.743,-3.7343,3.0173,-0.4183,0.8403,-0.4168,0.8369,-1.2448,0.8404,1.2501,-3.2921,-1.7021,2.1646,0.4237,1.2657,5.4167,-1.1858,-3.9999,-0.4167,-6.2761,0.0001
3266 昇陽,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,2.65,0,9.39,0,0,0,3.13,0,0,1.02,0,6.98,0,0,11.74,5.71,1.39,0,1.47,0,0,0,0,1.88,0
3296 勝德,週報酬率 %,-1.1834,-1.1976,-0.9092,2.7523,-1.7858,-4.2424,-3.1645,-13.3986,5.6605,10.7144,5.8064,-3.0488,15.7232,-5.7065,-2.0173,0,-3.2353,1.2159,-4.2042,-9.0909,-0.3447,0,-3.1143,-3.9286,-2.6022,-0.7634,0.3846,-4.2146,-1.9999,-1.2245,3.3058,-4.8,8.8235,-0.386,5.0388,10.7011,-4.6666,-4.1959,0.365,-0.3636,-3.2847,-1.8869,-3.077,-5.5556,-0.8403,-4.2373,1.3275,-1.7468,1.3332,-3.5088,7.2726,8.547,1.9684,-1.9305,3.5433,-0.3803,1.9085,4.4944,8.9606,-1.6448
3296 勝德,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,0,56.11,7.32,5.15,3.11,10.71,0,0,0,16.53,39.74,20.69,8.2,15.35,39.23,1.72,42.5,7.34,6.96,7.59,7.35,14.07,12.59,4.72,0.58,9.91,13.56,14.53
3305 昇貿,週報酬率 %,-0.1359,-6.654,12.0163,-2.1818,-1.1152,-4.3234,-1.7682,-20,29,-5.4264,1.4344,-1.2121,-4.7036,2.5751,-2.0921,0,3.6325,-1.4434,1.0461,-4.5549,0.2169,-1.2987,15.3508,-14.829,2.6786,0.8696,-0.4311,-3.0302,-7.5893,16.6668,3.5197,-1.8,5.4989,-3.861,-0.4016,1.2097,-2.1912,-0.2037,-0.4082,-1.6393,-1.875,-2.3355,-5.8696,-5.0808,-1.2165,0,6.8965,1.3825,1.3637,-1.7936,-0.4566,2.7121,0.7025,8.3721,0.8584,4.2553,-0.4081,13.3198,-0.3618,6.1706
3305 昇貿,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13,0,6.41,5.63,2.04,1.57,5.82,6.93,0,0,0.9,0,1.24,0,8.33,5.22,4.02,0,5.15,0.69,0,7.13,0.96,0.51,0,11.63,2.27,18.38
3308 聯德,週報酬率 %,4.0048,-7.5878,2.3285,-7.3054,-9.819,-3.8681,13.2638,-12.8948,7.2508,0.5634,0.8403,4.5832,0,6.1089,4.3805,4.4365,-3.5591,-2.1429,2.1898,-9.2857,3.2809,-1.3978,-2.0619,-0.6577,1.5894,-0.9126,1.0525,-4.8178,-11.0808,6.1538,-1.0144,1.757,-0.7193,1.1594,6.447,-0.1346,-0.9434,-0.8164,1.2345,-2.439,1.9443,-3.1335,-0.7031,-0.1417,-0.9928,1.7192,0.4225,0.1402,-0.5602,-0.845,0,1.2784,0.8415,9.5966,12.4367,-1.1285,-0.6848,-0.4598,-6.3511,-0.3699
3308 聯德,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42,0,3.13,0,0,0,17.78,0,0,0,0,0,0,0,0,0,0,0,7.3,19.4,1.25,1.52,3.45,6.8,5.08
3311 閎暉,週報酬率 %,-2.2495,-12.1338,7.1428,-10.2223,-0.2475,-7.196,-1.9739,-11.9882,2.6578,2.589,12.6183,1.1204,-6.0941,5.3098,6.4425,2.1053,0.7731,-3.3248,0.5291,-9.4736,1.4535,-2.5789,2.647,-6.8768,2.1539,5.7229,-2.5641,-2.6317,-5.1051,7.595,3.8236,-0.5666,2.2792,6.4068,0.2618,-0.2612,-6.0209,-0.5571,-4.7619,-0.5883,0.8876,-4.9854,-1.2345,-7.1875,-5.7239,2.857,5.9027,2.6229,-1.9169,-1.6287,-2.649,2.7209,-0.6623,5.6666,1.8928,-0.3097,5.2796,0.8472,3.3333,0.2931
3311 閎暉,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,2.08,9.91,4.99,17.01,0.73,5.01,6.26,9.29,1.82,0.8,1.27,0.7,2.58,3.06,1.28,0,4.16,1.4,1.99,5.35,0,2.14,4.11,1.5,1.8,3.11,5.64,3.93
3312 弘憶股,週報酬率 %,1.4218,-4.673,0.4902,0,-1.4634,-0.495,0,-18.408,-1.4318,0.2821,1.4065,0.6935,-3.5813,0.4285,0.8535,-6.0649,10.5105,-0.8152,-2.3288,-2.3842,-3.1609,-1.4839,-2.8614,-3.8759,3.8709,-1.7082,3.7914,-5.3273,-6.5917,2.0654,4.3843,2.7463,-1.7296,5.6,0.7575,-2.5564,-3.858,-0.8025,-2.589,-1.3289,-3.438,-2.2608,4.6262,-4.0817,-5.4965,9.7562,1.8803,-1.5102,0,5.2811,0.9709,5.7692,-1.2121,-2.914,2.0537,2.0124,2.8831,4.8673,8.0168,6.7707
3312 弘憶股,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,3.93,2.77,0.52,4.39,6.36,2.91,1.35,2.37,0,0,0,13.52,2.79,2,5.13,8.88,2.02,5.5,4.07,4.9,2.95,1.51,1.06,11.77,13.74,9.88
3321 同泰,週報酬率 %,-1.8022,-5.6625,3.6774,-0.82,-1.3515,-12.7404,-6.887,-11.2426,6.6667,-5.0625,16.2279,-2.4356,-3.1638,-2.5779,2.3077,5.2631,0.3714,-0.3131,10.7938,-9.3041,7.9852,2.6579,7.5366,-8.4625,2.3333,-1.6287,-1.6557,0.8417,-10.1836,-5.3903,1.9646,-3.2755,4.7809,-1.1408,11.5386,-1.5518,-0.8756,-2.1203,1.083,0.7143,-1.0637,-2.1505,-7.6923,-2.1826,-3.0426,-7.9498,2.2727,-2.0001,-0.6803,0,-6.075,2.6386,-5.1414,-1.3551,-3.022,-1.1331,-2.2923,-0.0001,1.4663,0.867
3321 同泰,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72,10.53,8.47,10.18,6.11,13.89,5.39,0,3.24,0
3338 泰碩,週報酬率 %,3.0444,-13.693,-3.6058,-7.232,-0.5376,-2.4324,0.8312,-3.2967,2.2727,3.8888,10.1605,0.9708,-3.125,4.9628,14.4208,0,3.3058,-4.2,-1.2526,-2.7485,0.2174,-3.0369,12.9753,-6.1387,-2.7425,5.423,-3.4979,-2.1323,3.7038,-4.6219,3.9647,3.8136,11.0204,-5.147,3.2946,-0.938,0.1895,-0.1891,-0.0001,-0.0001,-1.5152,-3.2693,-3.3797,-0.8231,-9.1287,-0.685,1.8392,2.4832,1.9825,-1.2959,-4.3764,9.8399,5.4948,-0.421,-0.4228,-0.8493,13.2762,8.3176,-1.5707,0.1773
3338 泰碩,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,3.45,1.28,3.33,0,3.6,4.63,0.55,3.59,1.69,6.7,3.67,13.04,6.96,12.5,0,0,0,7.35,1.77,9.03,6.1,7.32,6.62,4.04,13.5,22.25,18.02,2.94
3346 麗清,週報酬率 %,-0.1981,-3.2552,7.9195,-12.5475,-5.4348,-6.6666,0.4927,-1.1764,-6.6468,5.2603,8.3796,-5.4496,-2.4631,1.8182,4.7123,7.8636,-2.4594,-1.3404,3.8391,-2.8081,-3.721,4.3961,-3.2855,1.1962,2.6477,1.3819,9.4957,-0.8299,-4.4769,2.0587,-1.2445,-0.2608,-0.2615,8.7811,0.9639,-4.7336,4.9686,1.2331,-2.1611,-1.9277,-1.3923,-0.3737,-0.6252,2.6845,0.0817,-1.6326,8.2158,14.1104,-2.3185,0.7913,2.6962,8.0426,3.0144,0.8958,4.4095,-0.4818,-0.3418,-3.258,3.1315,-0.6302
3346 麗清,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3356 奇偶,週報酬率 %,2.4416,-4.5597,1.1943,-6.3303,-5.7274,0.6075,-0.6039,-6.9258,1.8276,3.2051,7.702,2.0761,2.5989,2.6687,0.1252,6.25,-2.353,-2.771,-0.124,-6.6998,3.0584,-1.9355,-3.9474,-3.5617,2.5567,-0.9694,0.6994,-1.6666,-2.2599,2.3121,1.5536,-0.9735,7.163,-2.2281,1.6085,-0.9235,2.2637,-2.474,-2.6702,-0.5487,-1.6552,-4.0674,-0.1462,-8.1992,-4.7846,-5.6952,11.5452,-1.9108,-1.2987,-0.1645,-3.6244,0.8548,-0.678,2.901,3.8143,0.639,2.8572,-12.9358,-1.9157,0.7813
3356 奇偶,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,2.15,1.71,0,3.14,0,1.42,3.8,0.86,0,0,7.95,1.58,5.76,4.36,7.74,4.25,0,0.97,0,3.03,2.7,3.77,2.84,0.55,2.31,3.32,0.87
3376 新日興,週報酬率 %,-2.6568,-5.6768,0.1158,-1.1561,1.1695,2.3031,-8.5308,-2.4611,2.5233,5.0518,11.7141,7.3952,-2.1584,1.4705,-0.4141,-2.8066,2.6737,9.375,-0.9524,1.4422,-0.4739,13.3333,-0.8403,-2.5424,0.4347,8.6579,0.7968,-5.1384,-10.4167,7.9069,1.7242,-1.6949,-7.3276,-2.7907,-3.8278,5.9701,6.5727,3.9647,-3.8135,-2.6432,-4.9774,-3.3334,-9.2611,4.2346,-2.9167,4.6138,9.2308,6.1032,0.885,-5.2632,-6.4815,3.9604,-1.9047,6.7961,3.1819,-1.3052,5.5556,-0.8772,-0.885,-7.5891
3376 新日興,現股當沖比重,9.54,7.87,6.17,6.75,7.05,3.31,9.12,5.66,7.23,12.22,8.47,13.39,9.3,9.41,7.01,5.27,7.6,11.06,4.3,11.76,5.9,11.98,7.9,9.59,5.72,23.81,9.37,17.39,14.21,9.59,20.26,13.2,8.97,6.68,6.18,7.7,10.98,13.41,5.44,11.4,3.81,3.35,7.98,12.34,8,11.87,18.58,15.25,14.24,10.24,12.1,8.49,4.64,15.84,8.93,6.88,7.92,11.18,5.13,5.07
3380 明泰,週報酬率 %,-2.8061,-9.1864,6.7288,-9.5652,-0.641,-0.9677,-8.1433,-14.5391,-2.4897,-0.4255,10.2564,8.1395,0,9.1039,-5.3798,11.3712,-0.3003,13.253,-1.0639,-6.7205,-0.8646,-0.8721,4.1056,-5.0704,2.9673,-2.8819,1.4837,-2.0468,-15.5224,5.6538,4.3478,1.923,-0.6289,-0.3164,4.4445,0.3039,4.2425,-3.779,4.5317,-0.2889,-6.087,4.0125,-3.8576,-9.2592,6.4626,2.2364,9.0626,3.725,1.3812,1.0899,-3.504,1.9553,6.3013,2.5774,6.0302,-3.0805,15.1731,-4.7826,0.9131,4.9773
3380 明泰,現股當沖比重,1.23,6.96,7.39,2.81,5.34,2.89,1.6,1.83,3.67,4.02,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83,4.14,2.29,3.79,1.56,22.24,4.46,8.76,16.56,1.22,11.67,15.91,1.75,3.28,8.01,6.72,5.46,3.39,9.19,4.6,2.93,11.56,5.02,2.39,4.29,8.51,6.85,9.57,15.37
3383 新世紀,週報酬率 %,0.4717,-1.8779,-0.957,-2.8986,-0.995,-7.3367,-0.7591,-23.7159,-0.4298,18.5611,-1.8204,-0.4944,-4.3479,6.2338,-3.1784,5.4293,7.9043,0.9988,-0.5494,-10.2763,0.2462,-2.9484,8.3545,-0.701,0.5882,-0.7017,-6.3604,-0.5033,-3.4133,3.665,-1.7677,-4.8843,1.2162,2.4032,-0.1304,0.5222,-7.7922,-5.352,-2.8274,5.6661,-2.0291,-6.8047,-10.7936,-22.4199,-8.7156,4.2714,9.1566,-4.1943,-0.2304,0.2308,15.2074,11.3999,-5.7452,-1.3333,3.6679,-3.7244,3.4817,-8.785,-7.1722,-1.9868
3383 新世紀,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0.45,5.45,3.33,5.66,1.31,2.04,2.02,3.18,4.09,2.85,8.51,22.1,6.72,13.43,12.26,3.87,3.41,5.99,11.98,12.95,10.32,10.69,9.11,7.19,4.64,4.86,9.53,0
3406 玉晶光,週報酬率 %,2.8024,-1.8652,6.7252,-9.863,-7.1428,-5.401,-4.8443,-17.3637,-1.4302,14.9554,11.2621,1.7452,-2.2299,10.1754,8.758,-2.0498,0.8969,-0.5925,5.2161,-6.0906,8.5973,-2.6389,-3.281,-9.4395,-1.4658,0.9917,-2.9461,-9.7808,-11.215,8.2104,5.253,-2.9575,2.4761,7.6208,4.3178,7.6159,-3.2309,-2.0668,-7.4676,-1.2281,-4.4405,0.3718,-16.2962,-2.6549,0.3409,-0.3398,8.6364,-1.3599,11.1347,-5.1527,-5.2314,12.5266,-1.8867,0.7693,13.3588,-2.8619,2.0797,-8.6588,0.1858,-1.1133
3406 玉晶光,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,6.37,7.84,6.56,12.5,12.39,12.64,13.69,5.99,8.25,8.67,12.99,14.22,7.78,14.21,12.62,6.28,15.11,14.74,9.36,16.78,13.98,11.48,23.77,10.26,15.66,10.16,14.95,8.26
3413 京鼎,週報酬率 %,4.0816,2.4314,3.0372,-6.7376,4.8334,-9.8569,2.4692,-17.5559,3.5491,-1.2097,14.2857,7.6785,-10.282,4.4362,1.7699,4.6956,8.6378,-5.1988,17.5807,1.7832,3.9082,-3.891,4.8584,4.8906,3.3129,-1.4252,-5.5422,-5.4848,-8.9068,5.0371,7.1932,1.579,41.1916,-15.2293,12.554,-0.9617,0.4854,0.9662,-5.7417,1.5228,-4,-7.7084,-1.8059,2.5287,-8.6323,-0.7362,3.2139,-4.4311,2.2556,-5.4397,-6.3711,3.8463,1.282,3.6568,7.1911,3.4177,-0.4896,-0.984,9.938,0
3413 京鼎,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,26.92,16.68,20.11,23.81,12.01,14.3,18.06,13.39,12.52,9.6,6.28,11.44,7.22,8.95,6.92,9.99,5.38,13.92,4.98,6.14,3.6,5.72,3.97,13.85,11.69,10.62,18.17,22.76
3416 融程電,週報酬率 %,1.2658,-3.5715,1.4815,0.255,-0.1966,-0.197,-4.3391,0.9279,-0.9194,3.9176,0.7935,1.378,-2.5242,0.3984,4.7619,0.5681,3.0132,-0.5484,-1.1029,-0.186,4.8417,1.7762,1.3962,-4.475,0.1801,0.7193,0,-4.4643,-0.3738,-2.4391,1.7307,-2.0795,1.1583,2.0993,2.4299,-1.0949,0.5536,0.3669,-2.1938,0.9345,-1.8518,-3.9623,-0.393,1.3807,-4.6694,0.6123,0.71,1.3091,-1.5904,-2.7273,1.6615,-0.9193,0.9278,2.5536,1.5936,-2.3158,0,0,4.2026,0.3102
3416 融程電,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,6.34,0,1.72,0,0,2.76,0,0.72,0.6,3.29,0,0,4.63,5.24,0,0,0,8.12,0
3419 譁裕,週報酬率 %,-0.4184,-0.8403,-3.3899,-2.6316,-0.9009,6.3637,4.2736,-9.4262,1.3574,-2.6785,5.046,-0.4367,1.3158,1.2987,2.5641,7.5,8.5272,-1.7857,4.3637,-4.5295,2.5548,1.4235,1.0527,0.3472,3.4602,3.6788,1.6128,5.3968,-6.6265,2.9032,1.8809,2.1539,3.9158,3.7681,-1.9552,4.2735,-1.6394,-6.1112,-0.0001,-6.8048,6.3492,-6.2686,-2.8662,-0.3278,-3.2895,1.3605,1.3423,-0.6622,0.3333,2.99,-6.4516,2.069,-2.0271,1.3793,12.9253,-2.4096,-2.7779,2.2222,-4.0373,-1.9418
