證券代碼,Data Field,2016/11/4,2016/11/11,2016/11/18,2016/11/25,2016/12/2,2016/12/9,2016/12/16,2016/12/23,2016/12/30,2017/1/6,2017/1/13,2017/1/20,2017/1/24,2017/2/3,2017/2/10,2017/2/18,2017/2/24,2017/3/3,2017/3/10,2017/3/17,2017/3/24,2017/3/31,2017/4/7,2017/4/14,2017/4/21,2017/4/28,2017/5/5,2017/5/12,2017/5/19,2017/5/26,2017/6/3,2017/6/9,2017/6/16,2017/6/23,2017/6/30,2017/7/7,2017/7/14,2017/7/21,2017/7/28,2017/8/4,2017/8/11,2017/8/18,2017/8/25,2017/9/1,2017/9/8,2017/9/15,2017/9/22,2017/9/30,2017/10/6,2017/10/13,2017/10/20,2017/10/27
1713 國化,現股當沖比重,0,0,0,0,6.75,0,0,0,0,1.76,0,0,0,0,0,3.68,0,0.79,0,0,0,0.65,12.35,0.62,0,6.18,0,0,0,0,0,0,0,0,0,0,0,0,11.81,0,0,3.67,0,0,0,0,0,1.8,0,20.24,0,4.5
1714 和桐,週報酬率 %,-3.4615,0.7968,3.6891,-0.2541,5.223,0.6054,7.5813,-7.4944,0.2418,1.5681,3.3254,-3.3332,1.308,2.9343,3.7628,0.6594,-0.5459,-2.6345,-2.7057,3.1286,-1.9102,-0.8019,3.1178,0.336,-2.567,3.3218,-2.7716,-1.2542,-3.0022,0.8333,-0.5902,0.2375,-3.91,-0.7399,3.1055,0.8435,-0.4779,-1.0804,0.3642,2.781,-3.0588,1.335,5.3891,2.2729,4.111,6.1511,-4.7867,-0.5464,3.6264,-0.7424,0.2137,-3.5181
1714 和桐,現股當沖比重,0.4,2.38,1.66,0.14,8.45,3.72,9.34,5.88,0.37,2.03,3.62,8.8,2.64,5.56,18.58,4.45,2.55,0.93,2.3,2.78,0.31,0.39,2.58,3.86,1.02,22.46,1.04,0.92,2.55,1.25,1.89,48.29,2.04,0.81,1.9,2.95,4.19,0.14,0.15,25.98,12.09,17.91,13.39,10.9,15.06,22.43,6.4,8.97,7.69,14.38,18.21,10.51
1717 長興,週報酬率 %,-1.3394,-0.0001,-1.5082,-0.1531,0.4601,0.458,0.1519,-0.1518,0.152,1.6692,-0.7463,1.3534,0.7419,-1.3255,2.0896,0.1461,-1.8978,-2.0832,0.304,2.7272,-1.9174,-0.7517,-0.3031,-1.0639,-2.4578,1.7322,-0.0001,0,0.1548,1.2365,0,-0.1526,-0.3058,2.4539,2.0958,-1.1731,0.5935,-0.295,0.2958,3.385,-3.1299,-1.7771,0.8224,2.7733,-1.1111,0.4816,-2.2364,-0.3269,-0.3279,1.6448,-2.4272,1.3267
1717 長興,現股當沖比重,0,0,0.28,0,0.32,0.4,0,0,0.45,1.49,2.98,1.08,0.95,2.28,1.7,0.93,1.09,0.44,1.44,1.71,0.26,0,0,0.31,1.77,0.86,4.8,0.33,0,9.97,0,0,0.99,0,1.59,0,0,0,0,0,1.16,0,0,4.55,0.17,2.91,0.76,2.1,0.2,0.5,0,2.98
1718 中纖,週報酬率 %,-0.9092,2.8833,3.0572,1.6068,4.8661,1.8561,2.7335,-5.9868,0.7076,4.2155,-0.7865,-0.7928,1.8265,3.3632,5.7484,-0.4102,-4.2225,-3.2258,-3.3333,0.8047,-2.9646,-1.8801,1.5569,-4.8348,-2.85,1.0204,-0.2526,1.1393,-0.8762,0.6313,-1.0037,1.521,-0.2498,2.6283,-0.244,1.956,3.4773,0.5794,2.7651,-0.3363,-5.3993,0.1189,1.5439,2.1052,1.9473,3.146,-5.5555,-0.5766,0.5801,3.6909,-2.1135,-0.4546
1718 中纖,現股當沖比重,4.26,5.19,9.43,8.04,10.64,11.17,4.24,5.5,3.13,5.18,4.34,6.14,9.11,8.5,7.31,2.57,4.45,10.33,10.9,9.27,2.2,2.6,0.46,1.22,2.5,1.78,1.81,6.17,1.53,1.83,4.74,6.86,3.44,7.5,7.86,29.03,16.4,5.4,25.1,1.74,8.94,4.5,6.48,5.8,5.4,9.36,5.09,31.72,4.33,20.4,50.91,5.22
1720 生達,週報酬率 %,-1.3783,2.3293,-1.8209,-1.0818,0.9374,-0.3096,1.2423,-0.3068,0.3077,0.4601,-1.0687,-0.1543,0.1546,-0.3087,2.1672,2.5757,0.7385,1.3197,-1.7367,0.8835,-1.4598,-0.5926,0,-2.8316,0.7668,-0.1522,-1.067,-1.5409,-0.3129,0.6279,0.3121,2.1773,-1.2176,6.9337,-2.5937,-1.7752,0.753,-0.4484,1.0511,0.1278,-0.1552,-1.0886,4.0881,0.4533,-0.1504,-0.1506,-0.754,-0.9119,-0.0001,0,-0.6134,0.3086
1720 生達,現股當沖比重,0,8.44,1.25,0,2.61,0,0,1.21,0,0,0,5.41,0,7.68,1.77,0.89,0.59,1.88,0.37,0,0.48,0,0,0,0,0.88,0.43,0,0,0,0,5.8,7.92,12.92,7.14,1.21,1.15,4.56,1.44,1.71,1.25,0,0.23,3.82,1.02,4.83,0,0.9,0,0,2.64,0.96
1721 三晃,週報酬率 %,-4.321,-5.1613,3.4014,0.3289,-1.3114,0.6644,-0.6601,-0.6646,-0.3344,1.6778,-1.6501,0.3356,0.3344,0.6666,2.3179,1.9418,2.2222,-1.2423,0.629,-0.3125,-0.9405,-0.3164,-0.6349,-1.5974,-0.974,1.6393,-0.3225,-4.207,-4.054,2.4649,0.0001,-1.7181,-0.3498,-1.0525,3.1914,-1.3746,0,0.0179,-1.4652,1.487,-2.564,1.1278,-0.3717,-2.2388,-1.5267,2.7133,-1.8868,0.3847,-0.0001,-0.7662,-0.7722,0
1721 三晃,現股當沖比重,1.1,6.11,0,0.33,2.02,6.55,6.38,5.18,7.87,6.48,0,1.65,15.43,2.73,3.47,5.56,3.79,0.38,5.86,0.24,10.84,0,0.93,2.27,2.09,4.2,0,1.04,0.58,2.3,5.8,0,4.93,4.92,2.63,0,3.42,0,0,0,0.41,9.27,4.38,1,0.81,0.96,4.46,27.16,0,0,0,0
1722 台肥,週報酬率 %,-1.6568,-1.9253,-1.8405,1.8751,-1.5951,2.7431,-0.9708,-1.9607,0.3749,1.4945,0.4907,-1.9537,1.3698,2.9485,2.6254,-0.2325,-0.9323,-1.0589,-2.497,2.0732,-0.7168,1.083,-1.7856,-1.0909,-0.3676,0.369,0.2451,-1.467,1.1167,0.7362,-0.609,-0.6127,-0.8632,0.3732,0.2478,2.1013,1.4528,-1.3127,-0.8464,0,0.1219,1.5835,0.8839,0.2502,0,-0.6242,-1.3819,0,-0.1274,-0.1274,2.1711,-1.25
1722 台肥,現股當沖比重,0.29,0.15,0.09,2.15,1.38,0.28,0.99,0.43,0.73,0.89,0.22,0.09,0.89,3.01,3.59,0.76,0.55,2.09,3.41,3.46,2.03,3.04,0.6,0.12,1.43,1.15,0,1.74,0.79,10.97,0,0.46,0.48,0.95,0.14,0.73,0.77,0.61,0.37,0.18,1.84,6.77,4.75,2.11,7.16,2.24,4.63,1.77,6.09,6.79,3.03,3.35
1723 中碳,週報酬率 %,-4.525,1.4218,0.9346,2.3147,5.8824,2.9916,-0.4149,-4.9999,4.3859,0.4201,2.929,-0.813,0.4099,1.2245,4.8387,-0.3846,-1.1582,-0.7813,-2.3622,-0.4033,-3.6437,-0.8402,1.6949,-2.5,0.0001,2.1368,-3.3473,-2.1645,0.4425,6.6079,0,0.4132,-2.0577,-1.6807,-0.4274,-0.8583,3.0303,0.4202,0,0.4347,-1.2986,0.4385,0.8734,0.8658,0.4293,1.7093,-0.8402,-0.8475,11.111,-4.6154,-1.2097,-0.8163
1723 中碳,現股當沖比重,3.01,4.69,1.58,3.06,7.17,2.44,2.63,3.83,8.13,0.71,3.97,4.79,0.28,4.06,2.14,0.38,1.13,0.81,1.44,0.87,0.22,1.84,3.19,2.49,0,1.89,0,4.74,5.22,4.66,2.97,4.22,3.25,1.84,4.43,0.91,5.87,1.84,0.33,3,0.39,5.47,6.86,2.09,1.58,0.33,0.53,5.57,10.04,6.08,5.04,18.45
1724 台硝,週報酬率 %,-1.8635,5.0633,-0.9037,2.1277,1.1905,-2.9412,0.606,-0.6024,1.2121,0.2994,-2.0897,-0.305,0.3057,1.2195,0,1.8072,0.2959,-0.2951,6.5089,1.3888,2.7398,-7.7334,-0.289,0.5797,-3.17,0.5952,0.8876,-5.2786,-1.8576,0.3154,0.9434,0.623,-0.9288,0,0.625,-0.9317,1.8809,-0.3077,2.6316,-2.8846,-2.6403,-3.7288,1.4084,0,0.0001,0.3473,-1.3841,0.7018,-0.3484,-0.3498,-0.3509,0.3521
1724 台硝,現股當沖比重,0,1.8,0,0,1.9,0.32,0,1.67,21.43,0,3.31,0,0,0,0,0,0,2.12,10.86,0.98,4.13,0,0,2.94,0,0,0,13.45,1.22,0,0,0,0,6.08,0,0,5.52,0,28.06,0,18.59,0,0,0,0,0,0,12.49,0,14.19,0,0
1725 元禎,週報酬率 %,-0.3906,1.1765,-0.3876,2.7237,-1.1364,7.2796,0,-0.7142,-0.7194,2.174,-1.4183,3.5971,-1.3889,-0.3522,0.7068,3.1578,0.6804,-2.027,4.8276,-0.9868,-0.0002,-4.6511,0.3484,-1.389,-2.4648,1.805,0.7092,-1.4084,0.3572,0.3559,1.0639,0,-1.4035,0.3558,1.0637,0.351,2.7972,-0.6803,0.3227,0.361,-0.0001,0.3598,0.7168,1.0676,1.0564,0.6968,-0.692,-1.3938,0.7067,1.7544,-1.0345,0.6969
1725 元禎,現股當沖比重,0,0,0,0,0,22.43,0,0,0,8.33,0,4.56,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,6.98,0,7.14,7.14,9.09,37.5,0,9.09,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726 永記,週報酬率 %,1.5585,-1.0229,0.9043,1.2804,-1.5171,-0.2567,1.0295,0.5095,1.3942,0,0.5,-0.1244,0.7472,-0.3708,1.4888,-0.489,0.6143,-0.4884,1.1043,-0.1214,0.6075,-2.7778,0.6211,-0.1235,0.3708,0.9853,1.4635,-0.2403,0.6023,0.7185,-0.4756,-0.9558,0.2413,0.9627,-1.0727,-1.0842,0.1219,0.2432,-0.1214,0.1215,0.1214,1.0909,2.4881,-0.6143,-1.3597,-0.2507,0,0.7537,0,0.2494,-2.3631,1.5287
1726 永記,現股當沖比重,2.17,0,5.26,0,4.12,0,0,0,0,0,0,0,0,0,2.12,18.15,0,0,0,0,0,0,0.74,0,1.26,0,0,0,21.05,2.86,0,0.21,0,22.22,0,0,0,0,0,0,4.54,0,0,0,0,2.06,0,0,11.09,0,0,0
1727 中華化,週報酬率 %,-1.1858,0.4,1.1953,0,1.5748,1.1628,0.7663,0,-0.3803,0.3816,0.7605,0.3773,0.3759,4.1199,0.7194,-0.0001,0,-0.3571,-1.4336,1.8182,0.7143,-1.0637,-0.3584,-0.7194,-0.7246,0.3649,-1.4546,-2.583,-2.2727,0,-1.1628,0,0.3922,0.7814,0.7752,-0.0001,1.613,0.3968,-0.0001,-0.3953,-1.5873,0,0.8065,2,0,1.1765,-1.9379,0.3952,0.3937,0,0.7843,1.9455
1727 中華化,現股當沖比重,0,0,0,0,0,0,0,2.21,3.36,6.7,0,0,0,3.9,0,0.54,1.32,2.26,0,2.27,16.65,0,0,0,27.78,0,15.77,0,0,13.11,15.05,0,2.16,0,0,0,0,1.29,0,0,1.74,0,0,0,0,0,0,0,0,0,4.65,0
1730 花仙子,週報酬率 %,0.2762,0.4131,0.1373,2.4658,1.0695,0.529,1.9737,-1.8065,0.1314,0.1312,-0.2621,0.2628,-0.131,0.3937,0.3922,1.4323,0.7703,1.1465,2.7709,-1.3479,-0.6211,-0.375,-0.1255,-3.0151,-0.259,1.1688,1.0269,-1.6519,1.292,2.0408,0.375,0.8718,3.2098,-0.7177,-0.8433,-0.3646,0.4878,2.1844,0.7431,-0.1241,0.4974,0.6188,0.369,-0.2452,0.7372,0,0.9756,-0.9661,0.7316,0.0001,-0.4843,0
1730 花仙子,現股當沖比重,1.37,0,0,0,0.84,0,0.91,0,0,2.3,0,0,0,0,0,5.54,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,4.05,0,0,0,0,0,0,0,0,0,0,0,0,4.6,1.21,0,0,1.1,0,1.49
1731 美吾華,週報酬率 %,0,0.7722,3.4483,-1.8517,0.7547,1.8727,0.3677,0,0.3662,0,2.5547,-0.3559,0,0,2.1428,0.3497,-1.7422,-0.0001,-0.7093,0.7142,0,-1.0639,0.7168,-0.7118,-0.3584,1.0791,-0.7117,-0.7168,0.722,1.0753,0.7091,-0.7042,-0.7092,0.7143,-0.3547,1.7652,-0.3635,0.7299,-1.8115,0.369,-0.3676,-0.7379,0,1.1153,1.1029,-0.7273,-0.3663,-0.3676,0.738,-0.3663,-0.3676,-0.369
1731 美吾華,現股當沖比重,6.9,3.13,12.59,0,1.69,2.04,0,0,1.95,0,0,0,3.41,0,0,5.96,1.09,0,0.39,0.74,0,0,1.14,0,0,0.58,6.29,0,0,4.09,1.68,0,0,1.03,0,6.23,3.36,0,0,1.2,0,1.65,0,0,0.73,0,0.56,5.26,0,4.42,2.57,4.92
1732 毛寶,週報酬率 %,0.3731,-2.9739,1.9156,-1.8798,4.9808,-2.1898,1.1193,-0.3691,-0.3704,0.7435,-0.3691,-1.111,-0.3745,0,0.7519,6.3433,-3.5087,-0.7273,-1.8314,-0.3732,-1.4982,-0.7605,-1.5325,-2.3346,0,-0.7968,0,-0.4016,1.2097,2.3904,1.1673,-3.4616,0,0,0.3984,-0.7937,0.4,-0.3984,0.4,1.5936,-2.3529,0.8032,-0.7968,1.2048,-0.3969,-0.3984,0.4,-0.3984,0.7999,-1.1905,0.4016,-0.0001
1732 毛寶,現股當沖比重,0,0,7.81,0,12.52,0,2.25,2.37,0,0,12,0,17.72,3.69,0,12.43,5.45,0.57,0,1.82,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733 五鼎,週報酬率 %,-2.1688,3.9409,-1.1849,-1.199,2.9126,-1.4151,-0.9569,-0.4831,0.2428,-0.2422,-3.1554,0,0.376,-0.6242,2.1357,1.5989,-1.5739,-0.615,-0.4951,-0.1244,-0.6227,-2.1303,-0.256,0.1284,0.3846,-0.6385,-2.3137,-6.579,-4.9296,-0.1481,1.4837,0.5847,-1.4536,2.3599,-0.8842,0.9119,1.506,2.2254,0.7257,-2.0173,-1.1766,3.8692,-1.8625,3.9416,-3.3708,-0.5814,-2.1929,0.1494,-0.4478,1.3493,-2.071,-1.0574
1733 五鼎,現股當沖比重,0,19.65,9.68,0,38.77,44.46,32.07,21.34,2.15,7.68,0,0,0,0,6.1,0.48,0.6,0,1.06,0,0,0,0,0,6.06,1.45,1.47,6.14,2.77,3.4,8.25,3.73,7.55,15.14,0,1.64,0,1.26,5.91,14.53,0,8.19,0.63,6.28,1.61,1.37,12.68,0,0,5,6.66,4.9
1734 杏輝,週報酬率 %,-2.924,-2.8112,-0.6198,0.208,-0.2074,0.8316,0.8247,-1.2269,0.0001,1.2423,-1.4315,-0.0001,-0.6224,0.2088,2.2918,3.8697,-1.9607,-1,1.0101,-0.6,-2.012,-0.4106,0,-2.0619,-2.9473,0,-0.6508,-2.62,-0.4484,-0.6756,0.907,-1.3483,0.4555,1.8141,1.1137,-2.8635,0.9102,0.4515,-0.6742,-0.6787,-3.4168,-1.4151,0.4784,6.1905,-1.3453,-1.3636,0,1.8433,-0.2262,-0.2269,-0.2273,0
1734 杏輝,現股當沖比重,2.09,3.81,0.58,1.02,0.46,1.92,0,0,2.19,0,0,0,0,0,2.09,11.78,0.54,1.07,0,0,0.54,0,0,0,1.28,1.88,3.61,0,0,1.29,1.2,3.49,0,8.81,2.96,0,0,3.47,9.26,0,3.65,1.36,2.86,6.58,0,0,0.85,1.53,1.25,0,2.23,0
1735 日勝化,週報酬率 %,-1.2246,-0.8265,-0.8334,0.8404,0.8334,1.2397,3.6735,-0.7874,-1.9841,1.6195,-0.3983,-0.4,0,0.8032,2.3904,-1.1673,0,0,0,9.0551,-4.6932,-2.2727,-0.7752,1.5625,-1.5386,0,-0.3906,-0.7844,0,-0.3953,1.1904,-1.1766,0,0.3969,0.7906,-0.7843,1.5971,-0.8097,2.449,-1.5937,0.8097,-0.8031,2.4291,4.7431,-1.1321,1.5268,2.6316,0,0.3663,-0.7299,14.7059,20.5128
1735 日勝化,現股當沖比重,0,0,0,1.61,0,3.7,0.78,0,0,0,0,0,0,0,0,0,0,2.08,0,6.29,1.16,3.7,3.76,0.85,0,6.25,0,10.77,15.27,0,0,0,0,0,0,1.05,0,0,0,0,0,0,1.79,0,35.9,0,0,0,0,0,6.48,11.68
1736 喬山,週報酬率 %,-4.1215,0.9049,0.8967,0.5556,-0.442,3.3296,0.5371,-0.8547,0.1078,0.5382,-1.1777,-2.2753,0.6652,-0.6607,0.6651,2.9736,-2.7807,-0.55,1.1062,0.6564,-1.9566,-0.3326,-1.6686,-3.0543,-1.5169,-0.4739,0.2381,-2.9692,-0.9792,0.9889,-2.4481,-0.0001,-4.1405,1.7016,-1.6731,-0.7852,-1.5832,-0.4022,1.0766,-1.731,-3.2922,-0.5789,-1.7468,7.2593,-3.7292,-0.1435,5.7471,-0.1359,-0.272,-2.5922,-4.9021,-1.9145
1736 喬山,現股當沖比重,0.69,0.73,1.16,0,2.83,4.56,0,0,0,0,0,1.33,0,0,1.55,0,0,0,0,0,0,0,0.49,11.4,0,0,0,2.05,12.82,0,0,0,1.15,7.17,1.41,2.07,5.14,1.13,4.2,0.41,0.34,4.95,1.72,9.62,1.99,5.75,2.51,1.56,0,6.77,2.14,7.64
1737 臺鹽,週報酬率 %,-2.6359,-0.846,0.3413,0.1701,1.6978,-1.3356,0.6769,-1.5126,0,1.1945,-0.8432,0.5102,0.6768,0,3.5295,0.4869,0.1615,-0.4838,-1.2966,0.6568,-0.9789,0,2.3064,-1.9324,-0.9853,1.3267,-1.1456,0.1656,0.8266,0.3279,0,-0.817,-0.8237,0.4984,0.6612,-0.821,0.3312,-0.6601,-0.3322,1,-0.99,-0.5175,1.0583,0.6981,-1.2132,0.3508,-0.1748,-1.5761,0.7118,-0.3535,0.1773,-0.354
1737 臺鹽,現股當沖比重,10.39,0.87,7.84,3.54,0.51,0,0.57,0.57,0.54,4.5,0,0,3.17,0,0.25,0.46,1.48,0.89,6.92,1.72,4.44,0,0.42,0.48,0,1.83,0,1.03,0.75,1.17,0.98,2.8,1.75,1.14,1.82,1.54,5.98,0.34,0.45,0.82,3.39,0,2.57,1.49,0,0,6.19,0,0,0,0,1.59
1760 寶齡富錦,週報酬率 %,-4.6889,0.979,4.9086,-6.4686,-0.2501,-4.175,-1.8711,0,-0.56,4.9878,2.1583,-2.6128,2.3491,-2.1824,-2.2566,4.4733,-4.5831,-5.0139,2.6462,1.4172,6.4546,-4.1256,-0.5998,-3.0565,1.7998,-0.319,-1.3334,-0.1215,-0.1352,-1.3956,1.6903,-2.4325,-4.4322,2.942,0.5492,4.5925,7.2289,-2.1944,0.0142,-0.3408,-1.6954,-2.9421,4.6587,0.1997,-1.8937,-2.4819,-0.7292,-1.0495,-0.3789,-0.0761,-1.2328,0.4777
1760 寶齡富錦,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762 中化生,週報酬率 %,-6.5455,5.253,-1.1091,0.0002,0.3737,-0.9311,0,-0.188,1.8832,1.2939,0,-2.1898,0.7463,2.5926,0.5415,4.6679,-3.4305,0.1776,-1.5957,0.5406,-0.0001,-2.8674,1.2915,-4.1894,-0.5703,0.1912,-1.5267,-4.2636,-2.834,-1.25,2.3207,-1.031,0.2084,2.079,-0.6109,-2.2541,0.4193,-0.2087,0.196,-0.2132,-2.5641,-3.5088,2.0455,2.2271,1.3072,-2.5807,-1.5453,-1.7936,1.3698,1.3514,-2.8888,1.3731
1762 中化生,現股當沖比重,0.64,12.07,6.37,7.06,2.92,1.22,0,7.26,0,0,1.56,0.89,3.84,0,0.64,2.34,0,1.65,0.79,0,1.41,0,0,0.99,1.15,0,15.68,2.21,5.47,0.97,4.88,0,0,5.13,0,0,0,2.06,3.33,0,2.05,1.43,2.35,0,0,0,0,2.86,0,0,0,6.89
1773 勝一,週報酬率 %,-3.6609,2.6,0.9746,0.5792,0.1919,2.8735,0.5587,-1.1111,0.1873,2.2431,0.5483,-0.7273,-1.099,0,3.1482,1.4363,2.3007,-0.692,4.8781,6.6445,-2.3365,3.3493,-0.1543,-2.9367,0.7962,1.8958,0.1551,-1.3931,-0.314,2.0473,0,3.8582,0.4458,3.9277,-0.3022,-3.1818,0.939,-0.9302,0.7824,2.6398,-2.8745,2.0249,-0.7633,1.5384,0.7576,1.6542,-1.6272,-0.1504,3.0121,16.6667,3.0076,-4.1363
1773 勝一,現股當沖比重,0,1.34,0,4.04,0,10.63,0,2.06,0,0,0,0,0,0,1.04,0,1.91,0,3.61,6.5,1.25,7.24,1.39,0,0,0,7.94,2.83,9.34,0,2.7,9.4,3.6,0.74,2.66,4.43,0,0,7.16,0,0,3.72,12.31,0.75,3.37,0,0,8.96,13.72,21.05,13.42,20.41
1776 展宇,週報酬率 %,-1.6354,-2.6128,2.1951,-0.9547,1.2048,0.2382,4.9881,-2.4886,0.0001,0.696,-2.0738,1.4118,-1.16,0.7043,0.2331,0.4652,3.0093,0.8988,-2.2273,1.5945,0.8969,1.5556,-0.2189,-0.6579,-1.1038,1.7857,-0.658,0.2208,-0.881,0.4444,-0.4425,-0.2222,2.0045,-1.7466,0.8889,2.2025,-1.8519,-0.9433,-2.8571,2.9411,-0.9524,-0.4808,0.4831,1.6828,-0.4727,0,-0.2376,-0.2381,0.716,-0.474,0.9524,-0.2359
1776 展宇,現股當沖比重,0,0,8.88,0,0,0,19.35,0,0,0,0,0,24.94,0,0,5.12,7.39,0,2.44,0,9.26,3.57,0,0,0,0,18.1,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,21.43,0,0,0,0,0,0,0,7.4
1783 和康生,週報酬率 %,-5.2631,6.4103,-1.8073,3.6809,-0.7889,-2.9821,-0.2049,-3.0801,0.4238,0.211,4.2106,-1.01,-0.6122,0.4106,3.8855,-0.3938,-3.1621,-0.8163,-0.4116,-0.6197,-2.079,-4.6709,-2.4499,-1.8265,-3.0233,3.1175,-2.0931,-0.7126,-1.4353,0.2427,0.4844,4.8192,5.0575,-0.4375,-0.8791,5.3215,1.8948,-1.033,-3.3403,1.0799,2.1367,-2.0921,1.4957,0.6316,1.8829,-3.696,-1.4925,0.6493,2.1506,-2.7369,-1.2987,0
1783 和康生,現股當沖比重,2.08,5.76,10.97,3.53,1.09,0,3.89,5.77,6.25,0,1.82,0,2.56,0,2.12,1.75,10.13,0,1.96,1.8,0,0,24.44,13.59,2,2.7,3.84,0,1.35,9.68,5.45,6.53,0.58,3.5,19.74,0,6.36,0,1.27,13.51,16.53,0.73,18,1.35,8.28,8.11,1.53,0,2.06,9.38,0,1.89
1786 科妍,週報酬率 %,-2.2683,2.9263,3.5294,2.8409,4.0515,1.7699,2.4347,-4.4142,-0.1776,-0.3559,-3.3928,-4.9907,-0.9728,-0.7858,7.3267,4.2436,-3.3628,-0.5495,-1.4732,-2.9907,-0.9634,-1.5565,1.3834,-7.0175,-4.4025,0.4386,-2.4017,-0.6711,-4.0541,-5.2818,1.1152,15.4413,-0.5307,4.8025,-2.6477,-5.1255,-2.0948,-4.0541,-0.4694,-2.5945,-1.2107,0.1226,0.8568,5.5826,-3.7931,-1.0753,-0.9662,-0.7317,0.3686,-1.4688,-0.4968,-0.1248
1786 科妍,現股當沖比重,6.45,0,1.33,4.93,2.45,4.48,21.04,2.44,1.89,6.97,7.68,1,7.5,0.59,0.75,7.08,3.28,6.67,2.74,3.68,0,1.95,2.21,0.59,5.55,17.42,0,6.06,25.78,8.47,10.79,39.2,12.64,43.26,20.07,5.63,12.44,15.44,4.96,4.67,6.83,5.56,4.08,13.6,0,2.08,6.04,5.07,13.92,7.98,8.4,3.64
1789 神隆,週報酬率 %,-5.781,2.0888,-1.918,1.5645,0.6419,-0.5103,-1.1538,-1.1673,1.4435,2.1993,-2.4051,-0.7783,0,1.5686,3.6037,9.4411,0.454,2.3728,-2.4284,0.6787,-1.3484,-1.3668,-0.2311,-6.1343,2.5895,-0.3607,-2.1713,-2.9593,4.1931,0.9755,-0.1207,0.8464,-0.7194,3.3817,-2.4532,-3.9521,0.374,3.2297,-1.6848,0.612,-8.1792,-4.7223,1.7493,0.2865,-1,1.01,-2.7142,-3.6712,1.3719,0.1504,1.2013,0.5934
1789 神隆,現股當沖比重,3.03,7.2,11.02,2.51,0.9,6.8,2.81,6.81,2.42,2.82,4.31,5.68,3.61,4.11,9.34,11.31,7.32,5.38,3.88,1.92,2.48,0.2,4.4,1.56,4.91,3.9,6.39,5.28,8.23,4.6,5.83,3.22,5.27,13.74,6.39,3.26,1.1,8.65,1.95,26.08,4.47,9.56,14.46,6.71,5.23,4.99,7.58,10.44,2.2,4.25,12.22,7.51
1802 台玻,週報酬率 %,-2.963,2.6717,-0.7434,0.0001,1.8726,-2.2058,0.376,-0.749,0.3773,-1.1278,-3.0418,3.5293,0,3.4091,3.2968,7.4468,15.8416,-3.134,-0.2941,6.1946,-3.6111,0.2883,-2.2988,-10.2941,0.9836,-0.0001,0.6494,-4.8388,-6.4408,2.8985,-0.7042,1.4185,-0.3497,-0.3508,3.8733,-2.0339,4.1522,9.6346,-7.2729,5.2287,-1.5528,0.3156,3.4591,-0.6079,0.3058,0.6097,-6.3636,0.0001,-0.9708,0.9804,1.6181,-1.5924
1802 台玻,現股當沖比重,0,4.17,2.41,3.75,0.29,0.21,4.21,5.05,0.91,3.16,2.46,6.73,2.66,12.45,4.41,6.8,8.61,8.68,16.34,6.13,8.29,1.79,2.56,6.7,4.69,0.44,3.78,7.61,5.36,2.83,3.6,2.99,1.48,4.75,8.08,1.18,6.69,19.96,13.58,5.47,9.2,4.24,15.68,8.27,9.11,4.27,9.1,11.97,7.1,41.02,3.59,5.49
1805 寶徠,週報酬率 %,5.7763,-5.9727,3.8113,-2.9721,1.2613,-1.4234,-1.444,1.4652,1.9855,-0.354,-1.421,1.9819,-0.3534,0,24.4681,-0.285,8.1427,1.7173,-3.8961,2.4325,13.8522,15.8748,33.0001,-9.7745,9.5833,-5.3232,6.024,-0.7576,-1.5267,-0.3876,-1.9456,0.3968,-5.1384,-0.4166,-3.7657,-1.7391,-1.3274,5.8296,-1.2712,-2.1459,-4.3859,-0.4586,-0.4608,12.037,4.1323,0.7936,13.3858,-8.3333,3.0303,-1.1029,8.5502,-4.452
1805 寶徠,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806 冠軍,週報酬率 %,-0.1434,-0.1436,0.5755,-1.2875,3.0435,-0.8439,-0.2837,-0.8535,0.7175,0.2849,2.6988,-1.6599,-0.7032,2.408,1.6598,2.585,5.4377,-1.8868,-1.5384,5.0781,7.8068,-5.6321,1.3398,-7.0912,1.8112,-0.8894,0.5128,-3.3163,-3.8259,0.1372,0.6849,-0.0001,-2.0409,1.5278,0.2736,-0.8185,2.476,0.4026,-1.7381,0.2722,-0.9498,1.9177,3.3603,-1.6906,1.5873,0.5208,-0.518,-1.0417,-0.1316,0.527,-0.6552,0.6597
