證券代碼,Data Field,2015/7/3,2015/7/9,2015/7/17,2015/7/24,2015/7/31,2015/8/7,2015/8/14,2015/8/21,2015/8/28,2015/9/4,2015/9/11,2015/9/18,2015/9/25,2015/10/2,2015/10/8,2015/10/16,2015/10/23,2015/10/30,2015/11/6,2015/11/13,2015/11/20,2015/11/27,2015/12/4,2015/12/11,2015/12/18,2015/12/25,2015/12/31,2016/1/8,2016/1/15,2016/1/22,2016/1/30,2016/2/3,2016/2/19,2016/2/26,2016/3/4,2016/3/11,2016/3/18,2016/3/25,2016/4/1,2016/4/8,2016/4/15,2016/4/22,2016/4/29,2016/5/6,2016/5/13,2016/5/20,2016/5/27,2016/6/4,2016/6/8,2016/6/17,2016/6/24,2016/7/1,2016/7/7,2016/7/15,2016/7/22,2016/7/29,2016/8/5,2016/8/12,2016/8/19,2016/8/26
1796 金穎生技,週報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4091,1.1764,-2.3256,-1.7858,0.606
1796 金穎生技,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799 易威,週報酬率 %,6.9289,12.9597,11.3179,-5.0139,-7.1848,-6.1612,-3.0303,-10.4167,-6.0077,-0.8248,12.4739,18.2994,-3.125,-2.9033,-4.9834,2.0979,2.7398,-3.1666,26.6781,-0.5435,-0.9563,0.2758,-0.1376,-3.9944,-1.8652,0.0001,3.3626,-7.2136,-4.2683,3.5032,2.6154,-1.799,5.6488,-2.3121,1.1835,-0.0001,-2.193,-1.0464,-2.7191,0.3105,2.1672,-5.4546,1.923,-2.5158,-2.9032,-2.6579,4.7781,2.2802,-4.1401,-0.3323,-5.8332,3.5398,2.5642,2.6667,-4.2207,-1.695,-0.5173,-1.7331,-1.2347,-1.7856
1799 易威,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,2.24,0.85,0,4.85,1.51,4.65,0,3.13,5.81,1.04,0,21.33,2.57,9.21,9.68,21.07,3.82,11.39,7.14,12.02,0.43,2.02,0,0,0,0,0,11.49
1813 寶利徠,週報酬率 %,-1.1364,-4.5977,2.4096,-1.9607,-7.2,-0.2155,5.8316,-6.1225,-3.4783,0.6757,5.5927,4.4492,-1.6227,0.6185,2.0492,4.6186,0,0.0001,-0.192,0.1924,12.0923,2.7397,-3.3334,-6.8965,0.7408,-0.1838,0.9208,-3.4672,-2.6464,-0.5826,3.9062,-2.8195,1.9342,12.3339,-0.3379,-1.8644,2.0724,-2.1997,-0.5192,0.3478,-2.4264,-1.2432,-1.9785,0,-1.2843,0.3718,1.6666,1.275,-0.1799,0.3602,-0.8976,2.3549,-1.5896,-3.0949,-0.9981,-0.8064,1.4227,-0.2004,-0.4016,-0.4032
1813 寶利徠,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98,4.35,3.09,18.05,3.22,0,0,0,10.2,3.7,0,0,0,0,0,0,1.54,0,0,0,0,0,0,0,3.85,0,0
1815 富喬,週報酬率 %,5.3097,-7.563,5.0003,-1.3217,-4.4642,2.8037,-5,-8.5167,2.8242,1.7296,4,-1.9232,-3.5295,0.9146,0.705,4.4999,3.8277,-4.1475,10.5769,-5.2173,2.2938,0.4485,-1.3393,-1.81,1.3826,-1.3637,0.9217,-7.3059,-7.9803,1.7132,5.7894,-2.4876,7.6531,2.8436,3.6867,5.7779,-1.2605,-1.7022,-1.7316,-0.8811,-2.2222,-1.3636,-4.6083,-0.4832,-2.9126,1.5,6.8966,-0.0001,0.0001,-4.1475,6.2499,1.3575,-1.3393,9.5024,11.9834,-1.1069,3.7804,5.5351,-3.4967,-2.8985
1815 富喬,現股當沖比重,6.4,11.76,0.53,1.64,2.65,19.33,0.98,2.06,8.41,12.41,6.08,3.98,3.95,3.88,0.92,4.35,2.8,3.49,9.98,5.61,6.1,15,5.32,3.13,5.9,0.57,5.52,3.76,5.16,2.91,22.81,2.55,3.03,5.01,0.77,1.72,13.64,1.5,4.23,2.87,3.26,0.46,6.22,1.32,2.37,8.75,4.45,0,9.62,0,5.68,0.75,0.98,5.75,8,6.71,12.23,13.74,4.78,7.17
2035 唐榮,週報酬率 %,-1.3861,-3.6144,0.4167,1.6597,-0.4081,0.1025,-0.1024,-0.6147,0,0.4124,-0.6161,-0.6198,0.8316,-0.6186,0.4149,-1.4463,-2.5157,-1.0752,0,-2.1739,-0.8889,2.4664,-1.5318,-2.6667,2.2831,0.0001,0.2232,-0.7795,2.3568,-0.6579,-1.7661,0.4494,7.1589,-4.5928,0.0001,-0.6565,1.2115,0.1088,-2.1739,1.9999,-1.9609,-1.7777,-0.2262,-0.2267,3.4091,0,0.4395,-2.6259,3.146,-1.9609,0.0001,0.8889,-0.2202,-1.3246,1.2303,1.6576,1.0869,0.6453,0.3205,-2.0234
2035 唐榮,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52,0,0,0,0,0,38.59,0,0,13.33,0,28.57,0,0,22.73,6.67,9.09,0,0,12.5,0,0,0,0,0
2061 風青,週報酬率 %,-0.0001,2.5735,-1.0753,-8.6956,-4.762,-2.5,-1.7095,-5.2175,-4.1285,17.2249,-8.5715,-1.7857,2.2727,-0.8888,-1.3453,0.4545,2.2625,-0.885,12.9464,15.8103,-9.8975,-3.7878,-2.3622,2.4193,-5.5118,2.0834,1.2246,-8.4677,-11.4537,1.4925,3.9216,5.6604,-1.3392,-2.2624,11.5741,-2.4895,-1.7021,-10.8225,6.7961,0.9091,-6.7567,-5.7971,1.5385,-4.5454,2.6455,-0.9279,-0.1041,-0.3125,-4.8067,1.6465,-4.9676,-3.9774,-8.8758,0,7.2728,-4.3583,-0.6329,-1.0191,-0.9009,-1.0389
2061 風青,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063 世鎧,週報酬率 %,-2.8957,-4.9702,-4.8117,-1.9781,7.1748,-1.2553,1.6949,-4.5832,3.4934,-0.6329,-1.6986,1.9438,-3.1779,4.814,4.1754,-1.4027,0,-3.2521,-0.6303,1.4799,-0.2084,-0.2088,0.4184,-1.8751,-0.637,0.4274,0.851,-3.7974,2.851,0.2132,2.1276,4.1667,10.5999,-1.8083,2.9467,3.7567,0.1725,0.1722,2.5773,0.67,-0.4992,-1.5051,1.1885,-2.1812,2.7445,-1.6696,1.5281,-0.5017,-0.8403,0,0.1696,-1.3536,-1.5437,0.6968,-0.8651,0.7491,-0.7463,-0.3759,-0.7547,7.7947
2063 世鎧,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,22.22,0,0,0,0,0,0,8.62,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0
2064 晉椿,週報酬率 %,6.8062,-7.108,0.2638,-3.421,-4.0872,-3.409,1.1765,-8.4303,3.8095,-1.529,-1.2422,5.6603,-10.4166,6.6446,5.919,2.9411,-3.9999,-2.381,2.439,1.1905,0.8824,-2.0408,1.1904,-2.9412,1.2122,3.2934,-2.6087,-2.0834,-0.3039,0.9146,2.719,0,0.0001,2.647,1.4327,0.2825,-1.6901,1.4327,-1.6949,1.7242,-0.565,-2.5568,-0.8746,1.4706,-2.8985,-2.6866,0.9203,2.1276,0.8929,-1.4749,1.7964,0.6782,-1.2578,-1.2739,-1.9355,1.6448,0.0001,2.2654,0.9493,2.5078
2064 晉椿,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,2.38,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0
2065 世豐,週報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7143,1.8065,-1.7745,0.3226,-0.3215,0.6453,0,0,0,0,14.7436,1.3966,-8.4022,0,0,0,0,11.0977,0,23.5547,-0.0232,4.1473,-0.5561,-4.9217
2065 世豐,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066 世德,週報酬率 %,13.0842,-2.8926,5.9575,-5.2209,-0.4237,-6.4274,0.4784,-4.8572,6.106,-5.6604,2.4999,-0.4879,-3.3334,0.4057,-0.202,-2.2267,1.9668,-1.4212,9.6807,11.7371,0.0001,-5.8823,-3.5714,-6.0185,0.9852,-0.4879,0,0,-3.9216,2.551,0.995,0,4.4335,1.415,2.7907,-2.7149,4.186,-4.4642,2.3365,1.3698,8.5586,-0.8299,1.2552,0,-6.1983,-0.0001,3.0837,-1.7095,1.7391,2.1367,-1.6735,1.7021,0.0001,0.4184,0.8334,-0.4131,2.0324,-3.4189,-1.3275,2.6906
2066 世德,現股當沖比重,12.64,14.74,10.48,8.23,1.71,1.87,3.43,3.65,9.58,1.28,1.45,2,4.17,10.25,2.36,3.42,11.78,0,9.25,22.97,20.02,11.13,11.3,14.53,5.08,0,2.44,1.79,8.7,0,0,2.16,7.12,0,0,0,0,0,5.29,6.01,11.24,14.64,18.94,2.86,8.71,5.3,7.6,0,8.46,7.74,6.77,3.7,0,8.48,16.44,2.83,0.96,1.88,0,0
2067 嘉鋼,週報酬率 %,4.6832,-2.6316,2.7027,-5.2631,-5.5555,-3.2353,4.5593,-2.6163,-6.911,-2.0979,-1.4286,6.1594,-4.0956,2.1353,-1.7422,0.0001,7.0922,-1.9868,-2.027,-2.069,0.0001,-1.4084,3.2144,-3.1142,2.1428,-0.3497,-0.7017,1.0601,-6.993,5.2632,0,-2.5,2.9304,0,4.9822,-3.0508,-0.3497,-1.7543,0,0,-1.4286,1.4492,-1.4286,0.7247,-0.7194,3.6233,-1.049,-0.3534,-0.7092,-1.0714,-2.166,1.845,0.7246,-0.7195,1.4493,17.8571,-11.2122,14.6758,4.762,-3.4091
2067 嘉鋼,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070 精湛,週報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5714,-7.11,-8.6544,1.3516,-2.6538,-1.1096,-3.0336,0.7143,-0.7093,-0.7143,0.3021,3.2851,-0.4532,0,4.5617,-3.9648,0.4286,-2.5604,2.1752,-2.1288,-0.0001
2070 精湛,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221 大甲,週報酬率 %,-4.2328,-1.105,-3.6313,-2.3189,-10.9793,-4,7.986,-3.5369,-2.3333,14.9556,0.6061,1.2049,-0.8928,3.003,4.9563,-3.6111,23.3429,-7.9439,2.538,-8.4158,5.1351,0.7712,-1.5306,-4.4041,-5.4201,-0.5731,-2.0173,-2.9412,-8.7879,6.9768,1.8634,1.2195,1.506,8.3086,-0.274,0,-2.1977,-1.4046,0.0001,3.9886,0.274,-2.4591,-1.9607,0,-5.7143,0.303,1.5106,1.7857,0.2924,-4.9563,1.227,0.9092,1.5015,0.8876,0,4.1057,3.6619,-2.4456,-0.2786,1.7521
2221 大甲,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,6.15,0,15.99,0,6.25,7.06,9.8,21.12,3.51,4.17,3.13,0,0,7.58,25,0,0,3.33,11.11,0,0,0,6.33,0.57,0,5.13,0
2230 泰茂,週報酬率 %,-5.2631,-2.9069,-1.1975,7.2728,-3.3898,1.7544,-1.1494,-11.628,-4.9341,4.4983,0,-0.6622,-1.3333,0.6757,-1.6778,-0.3412,4.1096,0.3289,-2.295,-6.7114,5.0359,0,0,-0.0001,-4.1095,0.3572,-0.0001,-1.0677,0,0.3598,0.3584,0.7144,2.837,-3.1034,1.4235,13.6842,2.7777,6.006,-9.0651,-0.6231,11.9122,-5.8824,-6.8452,-1.9169,-8.7948,0.3572,1.0675,-0.7042,0,7.8015,-5.9211,1.3985,1.3793,9.864,-0.3096,-3.1057,0.0652,-4.3335,-1.0452,0.7043
2230 泰茂,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,14.05,2.86,0,5.3,10.95,4.58,0,3.13,6.94,4.76,0,0,1.64,10.56,4.25,14.55,3.33,10.34,0,3.07,9.52,0,2.8,16.67
2235 謚源,週報酬率 %,-3.5398,-10.5505,11.7949,-5.0459,1.9324,1.8958,7.1709,-5.8559,-4.3063,-1,-2.8284,7.0686,3.3981,-1.8779,0.957,-0.4739,2.381,7.4419,12.1213,-6.9498,7.8838,5,4.0294,-5.2817,1.8587,0.3648,-1.8183,-9.6297,-9.0163,4.0541,2.5973,0.4219,-0.8402,2.1187,4.5643,-1.1904,3.2129,-0.7782,5.8824,1.4815,-6.5693,0.7814,-1.1628,0.7843,-1.1674,0.3937,2.745,-1.5267,0,0.7752,-0.7692,0.3876,0,-0.046,-1.6065,-3.6734,1.695,0.0001,0.8333,3.719
2235 謚源,現股當沖比重,13.46,17.33,3.28,3.45,5.26,3.12,8.82,20.32,6.67,7.14,3.21,0,3.7,0,4.62,14.29,7.57,22.2,12.66,12.5,2.3,5.26,10.79,5.74,9.19,0,0,3.03,3.51,4,0,0,0,2.78,0,5.26,5.98,0,12.08,6.1,8.57,3.51,0,12.12,8.33,0,5.56,16.67,0,2.27,3.57,0,0,11.76,0,7.14,4.08,0,0,0
2596 綠意,週報酬率 %,0,0,0,-2.2223,-6.2112,-5.6291,4.2105,-5.0505,-4.6099,2.6022,0.3623,-0.361,-2.174,-2.2222,0,-5.303,1.6,1.5749,0.7752,-3.8462,2.4,-2.3439,2.4,-2.7344,1.2048,-0.0001,-0.3968,2.7888,-5.4264,0.4098,3.6735,-2.3622,-0.4032,3.6438,4.6875,-1.1193,-3.0189,4.2802,-2.2387,1.9083,2.6218,-1.095,1.107,-2.1898,-1.4925,3.0303,0.7353,0.0001,-0.73,1.4706,-2.1739,0,0.7407,2.2059,5.7553,0,-1.0949,2.5831,-1.4388,1.0949
2596 綠意,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.64,0,0,0,0,0,0,0,22.22,0,0,0,0,3.33,0,0,0,0,0,4,0,0,0,0,0,0
2640 大車隊,週報酬率 %,-0.9756,-8.3743,6.4517,-9.0909,-6.1111,1.1834,-0.7017,-7.2,-1.9801,2.8861,2.9454,1.4986,-1.3423,0.5443,0.6766,0.5375,-2.0054,3.2742,2.1136,-5.6921,-2.1948,-6.8724,2.7108,-4.6921,2.923,-0.5979,-2.8572,-9.4428,-6.8376,-2.2018,7.8801,1.0436,0.1721,7.7319,-0.957,-0.9661,-2.2763,-0.8318,0.5032,-1.5025,-0.3389,4.0818,-3.9216,-1.3606,-3.4483,-2.6786,2.7524,0.8929,0.5309,-1.4084,-1.2501,1.2658,1.2499,0.5291,-0.3509,-0.3522,6.7138,-1.0265,-5.6637,-0.7504
2640 大車隊,現股當沖比重,3.2,3.97,4.26,0.67,1.68,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,5.98,1.36,7.3,9.65,0,2.22,0,3.93,0,0,5.71,0,2.86,1.72,0,0,5.55,0,0,0,0,2,0,1.23,9.42,0,21.24,2.13
2641 正德,週報酬率 %,-0.4975,-1.1,1.6177,0.3974,-1.7189,-0.5144,0.1034,-7.0248,-0.5556,-2.5699,0.344,0.1143,1.5982,1.3483,1.6631,0.3272,-0.326,-1.4177,-0.0001,0.6637,-1.0989,-2.5556,-0.2281,-1.9428,-0.9325,-0.1177,-2.1201,-2.0457,-12.1623,-1.2588,0.7082,-0.5626,-0.1415,3.1161,2.4725,3.8875,1.8065,0.2534,-2.9076,-1.1719,5.27,-4.2555,-1.6089,-0.1348,-3.7786,-1.122,-1.1348,2.1521,-2.2472,1.724,6.6385,18.1458,-1.1211,3.5147,10.0767,9.5316,3.211,-8.0001,13.5266,-5.5319
2641 正德,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.19,0,9.87,8.4,9.17,2.61,2.28,1.6,2.59,13.83,4.92,0,0,0,15.01,0,2.84,0,1.56,1.37,1.56,3.66,2.42,2.06,17.04,4.55
2643 捷迅,週報酬率 %,0.8065,0,0,0.8,0,-4.6825,11.6785,-9.7416,-0.7929,0,6.572,2.0832,6.0408,0,-0.3079,0,-1.5444,7.6863,0,3.059,37.5971,38.6749,-15.7408,-2.8572,-1.5838,6.6668,-9.5043,-14.2653,12.5,-4.6913,-4.1968,-2.1092,16.0497,-8.8313,30.3846,-9.587,3.752,2.8302,-1.0705,-1.0819,0,-0.3125,-2.6646,1.1272,18.3122,-4.1723,9.4102,0.5134,-0.3831,1.7949,-5.2896,2.3936,-1.2987,1.3158,18.9611,-1.7468,7.5555,-4.1322,-4.2026,3.5995
2643 捷迅,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718 晶悅,週報酬率 %,-2.267,-0.7732,2.3377,-3.1726,0.131,-1.0472,2.1164,-1.8134,-6.3324,-8.4508,3.8696,0,-6.1654,5.7692,5.7576,3.1518,-0.9723,-0.1403,-0.7022,0.99,-1.4004,0.0001,-1.1363,-0.4311,0,0,-1.8759,-0.1471,-9.5729,13.1922,-0.5756,-0.2894,-2.032,-6.0741,-1.2618,10.8628,-5.6196,0,-2.9007,0.9434,-0.3115,-1.0939,0.6319,-2.6687,-2.2581,-1.9801,-1.1784,0.5111,1.3559,3.0101,-5.3571,2.2298,-4.8657,1.411,0.1739,-3.4723,0.3597,-2.6881,1.105,-0.2648
2718 晶悅,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719 燦星旅,週報酬率 %,1.3207,-7.0763,1.002,-3.0585,-3.7976,-6.579,0.9389,-23.2557,3.6364,4.0936,4.2134,-4.0432,0.5618,0,-1.3966,3.6827,1.3661,8.6252,-4.7147,-9.375,0.5747,-4.8572,1.2013,-0.0001,-0.8902,1.1976,-1.1834,-3.5928,4.0373,-3.2835,8.0247,-3.7143,1.4836,0,2.0469,0,0.2866,-1.1427,-0.578,4.0697,2.7933,-4.8913,-0.0001,-2,-4.9562,3.681,-1.7752,-0.9036,-0.304,-5.4879,-3.871,-2.6845,1.3793,3.4014,-2.6316,-3.3784,7.3428,-4.8859,0.3425,-4.0956
2719 燦星旅,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.38,13.7,12.44,0,4.31,8.57,5.21,6.58,0,0,12.44,10,0,0,10.53,0,12.5,0,0,0,0,22.22,11.73,0,0,0,0,0
2724 富驛-KY,週報酬率 %,1.4779,-2.4272,-0.4975,-3.75,-3.8961,-2.973,-5.2925,-7.0588,-9.1771,3.8328,1.3423,0,1.3244,1.3073,8.7097,-1.187,3.9038,3.1792,-1.4006,-6.5341,-7.9028,-3.9604,0.3436,-4.4521,0.3584,1.7858,-1.4035,-6.4057,-0.7605,1.1494,-1.5152,-0.7693,0,-0.7752,8.9843,-0.3585,11.8706,-6.7525,-3.4484,-2.8571,-2.5734,-1.8868,-2.3077,-3.1497,4.8781,-5.4264,3.2786,-1.9841,-2.0243,-1.6527,-4.6219,0.8812,-0.4367,3.9474,-2.1097,-2.1553,-1.3215,-1.3393,-9.5022,-4
2724 富驛-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09,4.34,0,3.38,6.67,11.55,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,38.46,0,0,11.11,0.92,0,0,0
2726 雅茗-KY,週報酬率 %,-5.6435,-2.4134,10.8414,-3.0302,-0.5208,1.5707,2.0619,-1.0101,0.5103,-10.1522,1.6949,2.2222,0,0.2174,1.3016,-0.8565,3.0239,3.7735,2.6263,10.2363,3.3927,0.6908,2.5729,5.3511,2.5397,-1.7027,0.7875,4.6875,2.6865,6.8313,0.5443,-0.9472,-8.47,0.7463,2.2222,-2.1739,6.5185,-2.6425,-1.4286,-0.7247,-3.2117,1.2066,1.0433,3.9823,-1.4185,0.1439,-2.2989,-2.9412,0.7576,0.7519,2.9851,0,2.1738,-2.8368,0.2919,-0.2911,2.3358,5.1356,1.4925,-0.6685
2726 雅茗-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729 瓦城,週報酬率 %,-0.4082,-0.8198,0.4133,0.8406,1.7021,0.8369,-1.4522,-1.8947,-4.721,-0.9009,4.3182,-0.2178,-0.655,1.9781,1.9395,-1.0571,0.8546,1.4831,-1.0438,-0.8438,-1.915,-0.6508,0.8734,-2.1645,0.885,0,2.1931,-5.5795,-5,0.9568,2.3697,0.463,7.6038,-0.8566,0.216,3.0174,-2.092,0.8547,-1.483,-0.6452,-2.3809,-1.7737,1.5802,-3.1111,3.211,-2.6667,1.1415,0,0.6772,-0.6727,0.9029,0.8948,1.5964,-0.2288,1.8349,-0.9009,1.3636,2.9148,-1.0894,-1.3215
2729 瓦城,現股當沖比重,8.3,3.75,16,0,25,17.1,0,0,24.94,23.36,33.27,0,21.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732 六角,週報酬率 %,-1.4,5.0085,0.1054,-4.4211,-11.2334,11.6627,-1.6667,-3.3898,11.813,2.9289,1.3211,0.301,-1,2.5253,-8.3743,-1.7204,-2.8447,-0.9009,2.2727,-4.4444,0.1163,3.1359,-2.9279,-3.7123,1.2049,-0.5953,2.3952,-13.4502,-2.973,14.0668,2.5641,-5.2381,0.6281,-0.1249,3.625,0.4825,6.3625,-2.2574,-1.8476,-0.8235,-0.1186,1.0688,-0.5876,-2.0095,-2.6538,-0.2478,2.9815,-1.0857,2.4391,-1.1904,-0.9639,3.4063,0.5883,5.1463,7.244,2.7364,-2.3003,-3.098,1.4066,2.6482
2732 六角,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.95,2.69
2734 易飛網,週報酬率 %,0.5436,-4.5946,-2.8328,0,-0.2915,-2.0468,-0.2985,-10.479,1.6722,0.5443,13.0769,-4.2518,0.1777,-4.2552,2.2223,-1.4493,0.7353,5.8394,0.5172,-7.7187,-0.7434,-5.0562,-3.7475,-2.6639,1.0526,1.875,-5.3169,-5.3995,-5.0228,-3.8462,6.5,-1.8778,4.3062,-3.6698,4.7618,0.909,0.6757,0.6712,2.2222,-0.8696,-1.3159,-3.1111,-0.9176,-2.5463,-5.7007,-3.0227,-2.5974,-0.8001,-2.6882,-1.105,-1.3966,3.116,0.5495,9.2896,8.75,-1.3794,2.331,-8.6561,-2.4937,-1.7903
2734 易飛網,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.48,0,61.3,0,3.22,0,0,16.71,0,0,0,0,0,0,0,0,0,0,0,18.8,0,11.35,0,0,0,4.05,0,0,0
2736 高野,週報酬率 %,2.7919,2.7712,0.1608,-0.8398,-0.1903,0.21,-0.9712,-4.8078,-1.01,-0.2449,-0.4297,-2.404,-5.2632,-0.6444,2.4379,7.0523,10.7282,-0.9762,-3.2739,-2.5769,1.2633,10.1364,2.6371,0.3621,0.9966,0.1873,-6.5377,-1.8889,-6.9083,-0.2433,1.4633,-1.8029,1.9584,-1.8006,-0.2445,1.9608,-0.2405,-0.9639,-1.5814,-1.1126,0.2501,-2.9925,-2.3137,-4.7369,-2.2099,3.6723,4.6322,-2.9948,-0.4028,-2.965,-2.3611,0.7111,-1.5536,0,-1.2913,2.6164,-3.6827,-1.7648,-0.7069,-6.1889
2736 高野,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65
2740 天蔥,週報酬率 %,2.0325,-1.1952,-1.5967,-0.0164,0,1.6311,-3.2181,-15.3931,4.2424,4.6512,-3.8888,-1.7342,0,-3.5295,-0.6098,1.2516,-0.6302,-2.6828,-1.6291,4.4587,2.439,8.9286,1.6394,-2.1506,8.7913,30.7693,-7.5293,-6.7432,-10.6412,-1.9848,5.919,1.3235,-3.7736,-2.2625,0.3086,-0.6154,-0.1548,-7.1318,-12.3539,-2.8572,0.5881,-2.5341,-7.0001,-7.5268,11.5116,-11.1576,10.3286,-2.5531,2.4017,-2.1321,-12.854,-0.125,1.3767,-3.7037,0.8975,-2.1601,10.5196,-5.2879,-1.3649,2.3212
2740 天蔥,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
