證券代碼,Data Field,2016/4/29,2016/5/6,2016/5/13,2016/5/20,2016/5/27,2016/6/4,2016/6/8,2016/6/17,2016/6/24,2016/7/1,2016/7/7,2016/7/15,2016/7/22,2016/7/29,2016/8/5,2016/8/12,2016/8/19,2016/8/26,2016/9/2,2016/9/10,2016/9/14,2016/9/23,2016/9/30,2016/10/7,2016/10/14,2016/10/21,2016/10/28,2016/11/4,2016/11/11,2016/11/18,2016/11/25,2016/12/2,2016/12/9,2016/12/16,2016/12/23,2016/12/30,2017/1/6,2017/1/13,2017/1/20,2017/1/24,2017/2/3,2017/2/10,2017/2/18,2017/2/24,2017/3/3,2017/3/10,2017/3/17,2017/3/24,2017/3/31,2017/4/7,2017/4/14,2017/4/21,2017/4/28,2017/5/5,2017/5/12,2017/5/19,2017/5/26,2017/6/3,2017/6/9,2017/6/16,2017/6/23,2017/6/30,2017/7/7,2017/7/14,2017/7/21,2017/7/28,2017/8/4,2017/8/11,2017/8/18,2017/8/25,2017/9/1,2017/9/8,2017/9/15,2017/9/22,2017/9/30,2017/10/6,2017/10/13,2017/10/20,2017/10/27,2017/11/3,2017/11/10,2017/11/17,2017/11/24,2017/12/1,2017/12/8,2017/12/15,2017/12/22,2017/12/29,2018/1/5,2018/1/12,2018/1/19,2018/1/26,2018/2/2,2018/2/9,2018/2/12,2018/2/23,2018/3/2,2018/3/9,2018/3/16,2018/3/23,2018/3/31,2018/4/3,2018/4/13,2018/4/20,2018/4/27
8406 金可-KY,現股當沖比重,11.51,9.55,11.68,11.29,15.83,7.92,8.57,7.54,6.45,9.2,6.59,4.73,1.75,6.45,5.44,4.59,5.14,3.52,5.15,8.43,1.51,2.06,2.25,1.06,19.83,6.01,13.2,13.72,5.55,2.92,5.48,7.31,12.82,9.08,11.78,4.56,3.39,7.61,3.83,1.84,5.45,1.3,7.92,10.79,3.77,3.92,5.15,8.68,4.92,7.2,1.05,2.7,12.87,6.05,34.65,20.99,18.4,29.11,22.86,22.15,21.9,18.48,20.27,13.18,10.63,44.15,14.17,24.52,23.48,15.71,9.72,25.77,14.17,17.74,15.22,3.5,10.3,12.21,4.31,12.48,15.45,18.53,7.58,17.96,22.73,43.76,36.8,24.78,32.78,32.02,25.65,31.86,15.43,29.08,18.2,18.14,9.62,35.16,11.84,6.54,33.15,40.15,27.85,13.39,20.39
8409 商之器,週報酬率 %,-3.1561,0.1716,-1.7122,-2.2648,-2.3173,-1.095,0.369,-2.5735,-1.6982,0.9597,9.5056,-2.2569,-0.5329,-5,-0.3759,-0.0001,-2.6415,-2.907,-3.1936,4.7423,-0.7875,-2.5794,1.0184,-1.6129,-1.6393,-5.2083,-0.6593,1.7699,-6.0871,0,1.3888,5.0229,1.7391,1.4957,-4.842,15.9291,-9.3511,-4.2105,2.1978,-1.0753,-1.087,0.4396,5.0328,-2.0833,-2.9787,0,-0.8773,-1.7699,-5.1802,0.2376,-3.5546,2.9484,-1.6706,0,-2.9126,-1.5,-1.7766,3.3591,-2,-3.0613,2.8947,0.2557,0.5101,-4.3148,-3.9788,-1.6575,-2.528,-3.1701,-1.7857,0.6061,3.012,0.5848,-0.2907,-3.207,-4.8192,2.5316,-3.7036,-0.641,-0.3226,-0.3235,-0.9741,-0.0001,-0.6558,0.0001,-2.3102,6.081,-4.1401,-2.3255,2.0409,0,5.6667,0.0001,-1.2618,-2.2365,1.9608,1.6027,-0.3155,-1.5821,-0.9647,42.8573,-9.091,10,-8.1819,-7.4258,7.7539
8409 商之器,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8410 森田,週報酬率 %,-7.173,1.8181,-18.75,1.6485,2.7027,0,7.3685,-0.0001,-4.4117,4.8717,-0.2445,-0.2451,9.091,-3.6036,0.7009,2.0882,4.091,1.5545,3.4859,18.9474,6.9027,3.9736,-4.9363,-0.1676,-14.4296,4.7059,0.3746,-9.3284,-6.1729,3.5087,1.6949,2.5,-2.0325,9.9585,-6.4151,0.2016,1.006,3.5857,-1.5385,-1.9531,0.996,1.9724,3.0949,0.1876,0.3745,1.8657,6.2271,-0.6896,-0.5207,-0.5236,-3.5088,1.8182,-1.9643,1.6393,0.5377,-0.5347,0.1793,10.3757,-3.4036,2.6846,-0.3268,-3.2786,-0.6779,4.9488,3.7399,3.7618,-0.3021,-6.8182,0.6504,5.6543,6.2883,-1.2048,1.8293,-4.0418,2.6521,-2.2796,-0.622,-0.0001,2.9733,10.6383,1.6484,0.2703,5.1213,1.1539,-1.1406,0.1282,-0.6402,0.7732,9.2071,-3.9813,-4.3902,-1.2755,-0.5169,-13.8961,-1.2066,0.458,1.2157,-2.4024,2.4615,1.5016,0.0001,0.4438,-1.031,-2.8274,-0.9189
8410 森田,現股當沖比重,22.46,1.64,17.26,13.04,0,3.7,16.5,9.09,2.22,0,0,2.56,19.77,3.33,0,1.02,4.21,0,0,18.8,34.7,23.21,27.54,15.73,9.11,19.73,9.02,13.83,8.06,7.02,4,16.67,1.94,10.55,6.38,2.99,0.95,3.13,0.79,6.85,0,2.27,8.6,9.46,4.04,5.8,15.33,0,6.49,0,0,0,3.7,11.11,10.2,21.05,0,31.69,5,3.77,0,0,0,1.31,3.74,2,7.14,4.48,16,1.61,0,0,0,11.86,4,2.86,0,38.24,30.12,29.34,2.99,1.67,7.53,8.74,12.9,30.5,7.69,0,34.99,0,0.88,0,20,3.46,3.73,36.7,27.59,4.69,0,2.27,0,33.33,5.41,0,0
8415 大國鋼,週報酬率 %,-2.3703,1.706,-2.5806,-1.2583,3.89,-3.1634,3.3334,-3.0968,19.8401,14.4444,-5.1942,6.1278,-1.4933,-2.3749,-1.1388,1.5183,-5.0541,-1.6839,0,20,0,-5.5556,-1.4705,-1.4925,2.7273,0,0,1.475,15.1163,-7.5758,3.5519,-3.694,-0.5478,-0.0001,-1.6528,0,1.1204,-0.277,1.3889,-0.5479,0.2755,2.1978,-2.1505,-0.5494,2.7624,-2.6882,0,0,-0.2762,0.831,-1.0988,0,0,0,0,0.0001,0,0.2778,0.8311,-0.8242,0.0001,0,0.277,1.105,3.8865,0,0.2778,-0.277,0.2779,1.9389,-1.0868,3.846,2.1164,-1.0362,4.1885,11.809,-1.1237,16.5909,-8.3822,4.4681,-2.0366,-4.3659,-2.3912,1.7817,0.2189,-11.7905,17.3267,-2.1098,3.2327,5.2193,-5.1586,-1.2552,-2.3305,-3.037,0.8949,6.2084,3.549,-1.8144,1.8481,-3.4275,1.2526,1.4433,0.813,-2.4194,-0.6198
8415 大國鋼,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,2.63,0,3.5,32.41,0.41,0.22,12.32,3.32,0,0,0,0,0,0,0,7.87,0,0,0,0,0,4.65,0,0,0,2.13,0,0,0,0,0,0.58,5.6,3,0.5,3.55,12.06,8.18,3.06,27.46,7.19,5.68,3.33,2.56,0.45,4.46,6.86,5.87,26.84,3.86,30.95,31.79,11.76,4.2,7.97,10.3,5.28,19.2,24.41,5.29,1.2,0,14.89,8.65,9.09,2.08,0.69
8416 實威,週報酬率 %,-1.7938,-2.7398,-8.4507,-0.5128,5.6699,0.9756,-0.4831,0.4854,0.8965,-0.2029,-1.0173,2.2611,-0.6031,-0.9101,0.4081,1.6261,-1.6999,-0.3051,1.6327,-2.3092,0.6166,-0.6128,0.7193,-0.102,-4.4944,-0.9626,-2.2679,-3.8673,-2.5287,0.2358,3.5293,-1.7046,1.8498,-0.5675,-0.6849,1.0345,-1.024,1.1495,1.7045,-0.6704,1.4624,-0.2217,-3.1111,4.8165,0.2188,0.9826,-0.1081,2.2726,-1.4815,-0.2148,-1.8299,0.8772,-0.8696,1.2061,-0.4334,-1.4145,-0.2209,4.7566,-0.6336,17.5082,4.3269,-1.3824,-9.5327,3.2025,8.6086,-8.295,0.5025,-7.3001,-0.6472,1.5202,2.5668,-2.0855,0.6389,0.6348,-2.1031,0.537,0.6411,-1.6985,0.1079,0.4314,2.0409,0.3158,1.7838,-1.031,-2.2917,1.0661,4.8524,-1.9114,1.5384,6.5656,2.8436,1.3825,0,-5,2.3923,11.6823,7.9498,-1.5505,0,6.2993,2.9631,1.4388,8.1561,6.8853,-10.1227
8416 實威,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44,15.2,24.18,14.34
8418 捷必勝-KY,週報酬率 %,2.745,-2.6718,1.5687,-0.7723,1.9455,4.5801,-5.1095,-3.4615,-2.7889,-1.6394,7.5,-5.0387,0.4082,-0.4065,-3.2652,0.4218,0.0001,-2.9413,0.4329,0,0.0001,0,-0.4311,0.8658,0.8584,1.2767,0.8402,-6.25,1.7777,-11.3539,-2.8572,-4.361,17.7095,-1.3514,0.4567,3.6363,0,-5.7018,5.1162,10.1769,20.482,-11.3333,0.752,-8.9553,5.7377,5.814,1.0989,2.8986,-5.2817,2.6022,0.7246,2.1583,9.155,-4.1935,-1.3469,1.7065,0.6711,0,2,6.536,-2.454,2.2013,0.6155,-0.9288,0,3.4374,0.3022,-0.6024,-3.9394,0.3155,-0.6289,0.6329,-1.2578,-0.3185,2.2364,-0.3125,0.627,-3.4268,1.6129,2.5397,-2.1672,-11.0759,-8.8968,0.7813,-1.5504,-0.3937,-2.7668,5.691,-5,-3.2389,2.092,-0.0001,0.8197,-1.626,2.0661,5.668,-0.3831,11.5385,-10.3449,0.7692,1.1451,-1.132,2.6718,1.8588,-9.1241
8418 捷必勝-KY,現股當沖比重,0,10.27,0,0,0,0,0,0,0,2.7,11.11,24.34,7.95,34.53,26.92,15.38,0,15.38,18.18,0,0,9.59,0,0,0,22.22,0,31.58,0,6.67,6.34,0,3.64,13.07,16.67,7.63,0,9.68,4.11,2.57,1.98,8.27,10.53,5.67,0,11.92,9.65,7.41,10.09,20,12,0,6,13.64,5.05,17.39,0,26.19,12.5,39.35,0,10.16,0,11.11,9.09,24.68,4.6,0,9.09,11.11,12.5,14.26,9.09,12.5,16.67,16.67,25,0,20,0,5.56,44.09,16.13,0,0,0,0,0,7.85,0,0,8.26,0,0,23.08,16.67,0,0,10.53,0,0,0,0,0,0
8420 明揚,週報酬率 %,1.8987,-1.8633,-14.9789,5.7072,-2.3474,1.9232,0.9434,-5.1402,0.4927,-1.0568,0,3.6842,4.0609,0,1.7073,7.1941,0.2237,-1.7857,-1.1364,0,-1.3793,2.7972,1.1337,-1.3453,-2.7273,0.4673,0.4652,-0.4629,0.9302,-2.0737,-1.4117,1.6707,1.6432,-1.3857,1.6394,1.8434,-0.0001,-1.3574,-1.8349,0,1.1683,0.4619,1.3794,-1.3606,0.4598,2.5172,0,1.7856,-1.9737,-2.0135,-6.3928,-0.7317,-0.7371,-0.2474,-10.6699,1.6666,1.3662,-0.2694,7.0271,-0.2526,1.519,2.5093,-0.7752,2.3438,0.5089,-0.0001,-3.7974,0.2631,0.2625,0,0.2618,-2.0888,1.6,-3.1496,-0.2709,-1.3586,0.8265,-0.2733,0.2739,2.1858,-2.139,-1.3661,0.0001,-2.77,-0.8547,-0.2874,2.0173,3.9548,1.0871,-0.2688,-0.5392,-0.8131,-1.6394,-2.7778,-4.8571,1.8018,0.295,2.6471,3.7249,-1.105,0.5586,0,-1.6666,-1.13,-0.8571
8420 明揚,現股當沖比重,8.21,4.03,1.28,0,0,0,0,0,1.26,10.85,0,3.19,0,0,5.41,0,0,7.52,13.04,0,2.17,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.14,22.58,0,0,0,4.97,10.08,5.32,0,0.86,0,0,0,0,4.53,0,13.46,0,2.41,0,0,0,0,0,0,0,4.69,2.45,0,0,0,0,5.56,9,0,2.44,0,0,0,0,0,2.7,0,5.77,25,0,0,0,0,0,0,0,0,0.98,13.95,0,0,0,2.7,9.09,0,0,0,0,0
8421 旭源,週報酬率 %,0.3876,2.7027,-1.1278,-1.1406,49.6153,17.9947,3.4858,3.7895,-15.8215,9.6385,-2.8572,-4.0723,5.1886,-6.0538,18.5235,-6.5844,2.8635,3.426,-7.2464,1.116,3.532,-1.0661,-6.25,0.2298,-9.633,1.0152,-0.5025,-4.7979,-0.2652,-2.6596,0,1.6395,2.6881,-2.3561,-4.0214,6.4246,2.8871,-0.0001,2.0407,1.5,0.7389,0,-1.9561,-2.2444,0.2552,8.3969,-3.0517,-1.9371,-1.7284,2.5126,-4.9019,-0.5154,0.7771,0.2571,-3.3334,0.2651,0.2646,3.1661,-1.5346,1.0389,-2.5707,0.5278,-1.3123,-3.1914,2.088,-2.0115,0.8797,-1.7442,0.8875,-2.346,0,-0.9009,-0.3031,-0.3039,3.6586,0.2941,-2.0528,-0.2994,-0.6006,-0.9063,-0.305,-0.3059,12.8835,-4.3479,-2.2727,-1.7442,0.5918,-1.1765,-0.5952,0.5988,-4.4642,-4.0499,-1.6234,-7.9208,3.5842,8.6505,7.3247,-2.0771,-1.2121,-0.3068,-0.3077,0,4.0123,-1.187,-3.904
8421 旭源,現股當沖比重,0,0,0,0,18.14,0,0,18.07,14.27,15.46,17.47,4.92,3.71,14.96,22,2.78,7.12,9.08,3.56,4.93,11.35,0.83,18.28,5.13,0.71,1.96,1.02,1.67,1.48,0.7,2.13,0,14.71,3.64,1.89,20.38,2.83,4.3,8.93,0.86,2.54,1.7,22.4,1.06,0.62,8.81,0.48,3.11,1.39,10.34,3.31,1.19,2.78,13.33,5.83,0,1.47,2.13,1.92,0,0,2.44,0,1.47,10.64,2.94,5.4,0,15.69,26.08,15,4.34,19.45,28.57,1.78,0,8.23,42.63,16.28,6.97,44.72,0,23.88,52.81,23.99,18.75,5.88,13.33,6.38,3.16,6.82,3.19,26.98,5.34,6.45,2.38,0.83,0,0,0,0,6.67,0,0,0
8423 保綠-KY,週報酬率 %,2.4938,-2.1897,-0.4975,-0.25,-3.0075,2.584,0,-2.7707,-1.5544,-2.6315,2.4324,-0.5278,-1.8568,-1.6216,1.9231,5.6604,-6.3776,11.6255,-2.0619,-5,-5.5402,4.9853,3.7572,-0.2786,-3.9106,2.3255,-4.5455,-3.2738,-5.2308,0.0001,-1.9481,1.3245,-0.3268,1.6393,21.2905,-4.2554,9.7222,-8.6076,-0.277,3.0556,-1.8868,-0.8242,0.0001,-2.2161,4.2494,-3.5326,0,3.0986,-1.6393,0.2778,-0.2771,11.9445,-10.4218,-0.5541,-3.8998,-0.2899,2.3256,0.8523,-0.8451,4.8296,-3.7939,4.2253,-2.1621,0.5525,6.5934,-5.6701,3.0055,21.2202,-10.2845,1.7073,-0.75,-1.7632,2.5641,0,2.5,0,-6.3414,-5.2083,2.1978,-0.0001,4.8387,-2.0513,3.1414,9.1372,0,-5.1162,4.1667,-1.1765,1.1905,6.5883,-5.7396,0.7027,-3.2558,-3.3655,9.9502,7.9186,38.3648,-10.7575,8.6588,-6.8749,-3.6914,2.6132,-3.056,1.0508,-2.2531
8423 保綠-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424 惠普,週報酬率 %,-0.2625,-2.6316,-1.0811,-0.2732,0.2739,0.5464,0.1359,3.2564,-1.4064,0.7133,0,-0.9915,0.4293,-1.282,-0.1443,5.3468,0.823,-0.4081,-0.2732,-4.3835,-0.1433,0.4305,0,0.5714,-3.4091,-1.6176,-0.1495,-2.6947,0.9231,0.9146,-2.2658,-1.3911,1.5674,0.9259,-0.9174,0.4631,1.997,0.9036,-0.4478,-0.5997,1.3575,3.4226,0.4317,6.1605,2.564,2.1053,2.1908,-2.396,0.2585,3.0928,-2.9999,1.2886,-0.7633,2.4359,-0.5006,-0.0001,0.1257,1.0051,1.9901,0,-0.7318,-0.2457,-0.739,1.737,0.6098,-0.2424,5.5894,-2.7617,1.5225,0.5025,0,0.9999,0.7425,-0.4913,2.9628,0.7194,1.6665,0.3513,0.35,7.6744,0.6479,1.1804,0.0001,-0.4242,0.3195,-2.3354,-0.5435,-1.6394,3,-1.1866,9.1704,1,-0.792,-4.1916,3.9583,0.8016,7.3558,-3.1481,1.9121,-2.439,4.8077,-0.367,-2.5782,3.2136,0.1831
8424 惠普,現股當沖比重,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,2.31,0,0,0,2.04,0,17.16,0,0,0,0,0,9.09,0,0,0,0,4.55,0,0,0,4.15,0,0,0,0,0,0,10.85,0,0,2.09,0,0,0,0,5.88,0,0,0,0,13.79,4.26,0,7.09,0,0,0,0,10.58,4.29,3.47,5.29,0,0,0,7,0,2.5,11.94,0,0,17.07,13.16,0,9.07,3.03,13.08,0,0,9.07,0,9.09,0,0,3.32,4.7,14.29,0,9.81,0,14.41,11.81,0,0,0,8.58,0,16.67,0
8426 紅木-KY,週報酬率 %,-4.5455,-2.7778,-6.5305,-0.6551,6.3737,-1.6529,-2.7312,0,-1.404,-1.5334,3.3369,-2.9816,1.7585,1.7281,10.6456,2.7636,2.3904,-1.9455,13.0952,-4.3859,-4.5871,0.9615,-2.6667,-1.7614,-2.5896,1.636,-1.4084,-2.2448,2.0877,4.2945,-2.549,-1.1066,1.7294,5.4,1.8975,0.9311,-0.3691,-3.8888,-0.578,-0.1938,-0.3883,-2.5341,0.7999,-0.1984,0.1988,-2.1825,2.6369,1.7788,-0.3883,-0.3898,-7.632,1.695,-0.5208,-0.5236,-7.3684,-1.9317,1.2746,2.2883,3.6914,4.5307,-0.3857,-2.6067,-1.2166,0.6158,-0.4896,0.4921,2.0807,-1.6787,-0.9756,0.9853,0.9756,-1.4493,1.7158,-2.5301,0.8652,-0.4902,0.3694,-1.1043,0.8685,-1.107,3.6071,-0.7202,-0.9674,-0.1221,-1.7114,3.9802,-1.7942,0.1218,0.4867,-0.3632,0.1216,-0.9709,-3.5538,-12.5794,-4.6512,8.2317,-0.2817,1.4124,-2.3676,-5.8487,-4.6968,1.2719,-3.9247,-4.5751,-0.685
8426 紅木-KY,現股當沖比重,0,0,1.69,0,9.49,14.44,2.63,1.78,5.26,0,1.44,3.33,0,14.66,0.97,2.16,4.58,7.21,27.75,13.33,16.44,2.11,7.75,9.44,0,0,0,10.75,9.78,0,0,3.02,0,9.84,13.28,3.28,0,0,3.12,1.47,0,0,0,7.98,3.5,3.24,0,1.32,1.45,5.7,11.8,4.42,0,6.44,0,0,0,20.56,4.83,1.14,0,0,0,0,0,0,4.57,6.8,0,0,2.7,8.26,9.62,0,0,0,0,28,13.52,0,22.95,0,0,0,0,4.75,0,0,0,0,5.71,5.18,0,2.71,12.48,5.23,17.54,0,0,0,0,5.88,0,0,2.44
8431 匯鑽科,週報酬率 %,-20.4036,-6.7606,-24.6224,6.2123,20.1887,4.7096,-2.6986,7.0879,-7.9136,2.1875,-5.9633,16.5853,-0.2789,1.2588,-0.2762,-6.6482,6.0831,3.2168,-3.5231,8.1461,2.7272,4.9305,-4.4579,-1.1349,-12.7551,-8.7719,-2.0833,-11.784,-6.308,5.5445,9.9437,-1.5358,-1.9064,2.6501,-7.7452,-1.4926,1.7045,-2.4209,0.5725,0.5693,1.1321,4.1044,-0.1792,-2.334,-2.2058,-3.3834,1.1672,1.9231,-23.5849,6.4196,2.2042,3.7457,-7.8774,-0.475,0.7159,-2.1328,-0.4843,3.163,-2.8302,2.1846,-2.8504,-1.3447,2.1065,3.8834,-0.0001,-3.3879,1.8139,-4.0381,-0.495,1.617,-1.5912,13.8061,12.5683,0.3883,11.0251,2.6132,-3.3957,-1.9331,-5.7349,3.422,3.3087,2.4911,-0.1736,0.6957,-4.8358,22.686,-4.4378,-2.0124,13.5862,1.669,0.9576,-0.4065,2.0408,-12.2667,-0.7599,21.7458,6.1635,0.9479,2.6996,-8.5715,5.4999,-5.6872,1.1307,1.8633,-19.8781
8431 匯鑽科,現股當沖比重,27.16,13.58,28.47,30.77,23.07,20.75,27.91,23.12,13.05,15.4,21.81,15.98,19.31,10.62,5.71,15.49,12.59,24.77,16.34,28.2,26.36,16.6,10.49,6.62,6.53,21.58,22.33,36.96,15.8,11.56,10.78,25.64,3.76,20.51,24.35,2.5,5.03,6.67,2.06,2.49,6.78,19,8.61,4.17,4.88,2.06,5.36,5.64,11.5,9.18,6.59,9.38,9.33,11.05,14.06,22.03,6.5,50.29,19.28,27.39,10.13,11.24,7.21,10.77,1.79,1.32,0.8,19.05,9.87,15.15,12.94,5.21,18.92,9.34,15.43,7.51,2.68,6.69,11.65,23.03,26.06,11.45,11.91,9.28,11.89,41.13,17.62,13.38,28.55,25.27,39.71,6.17,28.41,27.6,20.39,37.82,32.76,52.09,22.34,33.33,27.22,26.79,18.25,16.02,16.42
8432 東生華,週報酬率 %,0.2222,-3.4368,-2.5259,7.7738,-2.4043,10.1903,-3.5569,1.4752,-2.4922,10.7561,-7.5961,1.1447,-1.6146,-3.7393,-0.1109,-0.3333,-1.8952,-1.7046,-1.7341,0.353,-5.2755,1.9802,2.3058,-0.7117,-5.018,-1.7611,0.384,-7.7806,-2.3513,0.2833,3.6723,-1.9073,1.3889,0.8219,-0.8152,-1.233,0.971,-3.9835,-2.0029,-1.4598,0.7407,4.4119,4.0846,8.1191,-1.2515,1.9012,2.8607,-3.2648,-0.75,1.6373,-3.9653,3.0967,-2.0024,-0.2554,-4.4815,-0.5363,8.3558,0.7463,-1.1112,0.8738,0.4951,0.9853,-4.6342,1.9182,1.2547,1.5465,-0.1269,-1.5248,-0.9031,2.3438,3.1807,-0.9863,-2.6152,-0.7672,-3.2217,-1.9972,0.2716,-2.5746,0.5563,-2.9044,-0.4275,-2.575,1.7621,-3.0303,-1.6369,-3.6309,-5.3375,-2.1559,-3.8984,10.7584,6.3694,3.5928,8.0924,-8.8236,0.1466,2.0497,1.8652,0.9859,-1.1158,-0.7052,4.1193,2.865,9.947,2.895,-6.0961
8432 東生華,現股當沖比重,22.46,16,14.96,14.05,19.73,16.1,15.56,16.03,12.78,20.93,11.14,9.9,4.47,4.94,6.39,17.69,1.36,4.16,9.55,0,6.99,11,8.73,29.66,9.33,4.71,28.82,16,4.68,12.45,37.28,42.02,30.05,4.23,18.41,28.64,24.17,35.42,24.42,14.07,30.61,15.37,33.58,37.1,20.88,7.01,29.2,48.61,69.75,5.2,4.17,12.12,28.75,20.59,19.64,22.72,20.83,0,0,51.15,45.23,55.28,29.67,58.61,13.95,12.5,34.55,4.83,9.01,6.67,12,67.28,22.61,15.79,51.6,52.13,51.43,73.67,35.29,9.6,47.62,60.25,87.23,12.82,17.26,18.52,8.82,9.52,14.68,54.82,68.37,70.43,44.43,25,64.98,72.73,39.8,59.46,31.82,80.14,62.72,66.22,51.33,54.4,28.28
8433 弘帆,週報酬率 %,-5.1283,-16.892,9.7561,0.3704,5.5352,5.5945,-2.3178,-3.7288,5.634,4.3092,-3.9735,-3.7931,9.3191,0.9836,0.6493,3.5483,1.2461,-0.6154,-3.7152,3.2156,-1.2461,4.1009,1.2121,2.994,-3.1976,3.3032,-1.7441,-5.3254,-2.5,2.5642,-2.5,-3.5257,2.3256,-0.6494,0.3268,-0.3258,3.9216,-4.7169,-0.9901,-1.0001,-12.7946,-1.1583,-10.1564,3.0435,-2.9537,3.0435,1.6878,-1.2448,0.0001,-1.2604,-7.234,-2.7523,7.5472,-7.8948,8.0952,3.9647,4.661,-2.0243,1.6529,-8.9431,-0.8929,0,-3.3821,1.4777,-3.1068,-1.4029,-6.4025,-2.823,1.8994,-1.3158,1.4446,-2.6286,-5.0618,-1.5403,-2.527,5.1851,-2.5821,-1.5663,-1.1016,2.2277,-5.569,-3.7179,1.1983,-5.2631,-5.4166,6.0205,-1.662,0.9858,6.9734,-4.6935,-1.368,-1.387,-0.5625,1.6972,1.1127,5.2269,2.8757,-1.5248,-0.258,-4.0104,6.4691,-1.519,-2.9563,3.1788,-2.5675
8433 弘帆,現股當沖比重,22.68,14.88,29.22,29.9,10.95,23.07,12.24,11.56,28.67,2.2,6.83,16.06,4.85,1.48,8.78,6.75,13.78,5.01,14.08,4.9,2.61,11.49,7.03,15.57,13.23,13.89,4.63,9.19,10.83,21.04,4.34,6.06,0,6.09,11.11,0,11.31,0,3.23,2.5,8.88,16.72,15.97,11.71,4.67,6.33,3.72,2.94,14.95,15.61,1.46,19.17,18.22,2.94,19.86,2.11,7.53,3.19,5.59,6,5.26,1.92,15.07,2.17,0,14.95,4.19,16.39,20.45,0,6.1,0,27.9,11.73,0,10.13,19.35,2.94,1.44,15.41,8.89,1.25,0,2.38,5.76,0,4.42,3.51,3.45,3.2,1.89,0,6.58,9.09,18.41,8.23,12.57,2.67,6.97,1.33,2.04,1.85,5.56,7.08,0
8435 鉅邁,週報酬率 %,-0.3149,-0.6316,-0.6355,0.2132,-0.4256,0.4275,0.3191,0.1061,1.3032,-0.1119,0.784,0.6666,-0.8831,-0.4455,0.6711,-0.6666,-0.4475,0.8988,-1.6702,-0.4529,-1.3651,-0.8073,0.4652,-2.0832,-2.8369,-1.2166,2.0937,-0.7239,-0.8505,-1.1029,0.8674,-0.3686,-1.233,3.8703,-1.2019,-0.9732,1.9656,0.4819,0.4796,2.2673,0.1167,1.7483,0.5727,-0.4555,1.1441,1.6969,3.2259,1.1853,-2.13,0.1089,-2.6087,-1.2276,-0.5651,0.9091,2.9278,1.0942,0.1083,-0.1081,1.6234,2.3429,3.9543,0.9009,1.2532,1.6667,0.1023,1.2283,-0.91,2.8572,3.3729,0.3839,1.7209,-0.7519,-3.5985,-0.7859,1.5841,-0.7798,-0.3929,1.5779,-0.1942,0.5836,-1.5474,-1.3751,0.7968,-1.3834,-2.2044,-0.2048,0.6159,4.4898,-0.5859,2.1612,-0.3846,-2.1236,0.0001,-2.3668,0.202,0.4032,0.4016,1,1.3862,0.3906,1.3619,-0.1919,1.5385,0.1895,-0.3781
8435 鉅邁,現股當沖比重,0,0,0,0,0,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08,0,0,0,0,0,0,0,16.67,0,0,12.12,23.53,0,4.17,0,5.56,0,0,0,2.92,5,7.04,0,33.97,27.19,2,6.66,11.25,5.48,1.02,0,0,0,0,0,6.9,9.2,0,32.96,10.24,28.68,47.45,16.48,13.32,9.29,44.73,35.8,10.94,5.72,1.16,0.92,0,0,9.78,0,0,0,0,3.12,0,5.2,3.59,0,0,0,8.26,0,1.19,0,12.92,0,0,0,6.68,0,0,0,0,0,0,0,8,20.73,0,0
