證券代碼,Data Field,2016/4/29,2016/5/31,2016/6/30,2016/7/29,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/30,2017/1/24,2017/2/24,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/29,2018/1/31,2018/2/27,2018/3/31,2018/4/30
1799 易威,月報酬率 %,-1.2423,-1.2581,-9.8726,2.4736,-7.9311,-6.3669,-2.6001,3.3377,-16.5323,0.2415,9.8796,4.3858,-7.1431,4.5247,10.3896,-5.098,-1.6529,-4.6217,-3.0838,-15.6818,11.0512,-9.466,1.3406,-0.2646,3.7135
1799 易威,現股當沖比重,0,10.26,1.53,0,0,0,10.99,7.16,3,0,9.71,2.79,5.75,2.23,17.73,2.16,15.94,7.61,5.26,0,0,0,0,0,0
1813 寶利徠,月報酬率 %,-5.0524,3.1192,0.1779,-6.0159,0.4065,-3.4414,-4.1929,5.0327,-2.2917,2.1321,1.4614,-3.292,0.4258,-2.1186,-1.2987,2.2229,-4.2601,-4.2155,-1.2225,-0.9902,3.7502,-3.1324,-0.4976,0.7501,-3.474
1813 寶利徠,現股當沖比重,3.7,0,0,0,0,2.27,9.09,0,0,0,15.71,0,7.69,18.7,10,14.16,3.21,9.68,0,0,14.29,4.35,4.91,0,20
1815 富喬,月報酬率 %,-9.607,5.3138,3.2109,19.1114,4.9291,0.3649,-5.0908,-6.1303,8.5715,9.3985,19.9315,-9.169,-2.2082,-7.4195,0,4.2294,14.5329,-9.6677,6.3543,5.3458,35.8208,4.3954,-12.6315,-6.747,-11.1111
1815 富喬,現股當沖比重,6.22,5.92,4.24,6.71,11.41,15.27,3.97,0.18,23.25,8.13,11.58,8.89,21.55,5.97,13,9.41,18.27,14.28,10.29,27.45,40.97,43.01,14.2,13.26,34.96
2035 唐榮,月報酬率 %,-4.1305,3.1745,-1.5386,2.6785,0.6523,3.0238,-0.5241,-0.6322,-0.8484,2.4599,3.3404,-1.0101,-1.5305,-2.4868,-0.744,-0.8564,1.5116,-2.1276,-1.7392,1.7699,2.174,-5.9574,0.4525,1.3513,-1.7778
2035 唐榮,現股當沖比重,0,0,0,0,0,49.73,0,0,0,0,0,0,0,38.48,0,0,0,17.65,20,2.82,2.04,0,16.66,0,0
2061 風青,月報酬率 %,-10,-4.9496,-10.7333,-5.9525,0.1267,1.8964,-3.5979,9.3949,0.0001,4.4707,9.1216,-0.4127,-5.6994,18.132,-6.0466,15.8416,-8.1198,4.6511,-6.2223,7.5829,0.4408,2.6316,7.2649,-3.1869,-0.4114
2061 風青,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063 世鎧,月報酬率 %,1.0168,0.1678,-2.5124,-0.809,-1.1194,6.0378,0.3557,0.0002,-4.2555,0.5414,3.4109,-1.0418,-0.3509,-1.9367,-0.462,4.8963,9.5152,28.0327,-6.5302,-4.1095,0.1428,10.6989,3.3506,-1.621,-6.4638
2063 世鎧,現股當沖比重,8.62,0,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,9.46,4.3,5.41,26.67,0,17.27,20.68,7.89,0
2064 晉椿,月報酬率 %,-2.2989,-1.7647,2.1645,-2.5236,8.0906,-3.8921,0.6231,0.0002,3.0959,2.102,1.7645,16.4739,-1.737,-5.0505,3.1917,-2.8142,-0.8619,1.1595,1.4327,-3.6724,-0.2933,1.4704,4.6378,0.8312,-1.9232
2064 晉椿,現股當沖比重,3.33,0,0,0,33.33,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,10,1.63,0,0
2065 世豐,月報酬率 %,4.0001,16.3461,-8.4022,37.2664,-1.6216,-6.0513,0.2507,-1.25,4.2786,2.2092,3.0879,18.2257,33.3851,-13.6206,7.8167,-11.1525,-14.4377,-7.2823,19.9234,-11.3419,-6.4866,0.5781,3.8315,1.8452,-2.5361
2065 世豐,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,6.25,0,0,4.44,0
2066 世德,月報酬率 %,12.558,-5.372,4.3667,0.8371,-1.0199,5.2863,-6.6946,-2.2422,1.8348,-0.9009,-3.1817,-5.6336,3.9799,-1.4354,-0.0002,-2.4271,3.7712,1.7121,-2.0793,-0.3033,-2.13,-3.1086,0.3208,-9.7018,-9.3269
2066 世德,現股當沖比重,18.94,7.58,1.69,2.83,2.76,0,1.08,4.08,0,1.75,0,4.22,5.26,21.38,32.43,8,4.86,2.48,18.18,16,83.12,76.31,83.33,55.88,11.59
2067 嘉鋼,月報酬率 %,-1.4287,1.4494,-0.3571,18.2794,3.0304,0,-8.5296,-5.7192,-7.2915,1.1237,-0.7408,-1.8657,-3.422,-9.4489,7.3912,-6.0729,0.4307,8.1545,-3.9682,4.8813,-7.9999,4.348,31.6665,3.4811,-2.4465
2067 嘉鋼,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070 精湛,月報酬率 %,7.1286,-8.9345,5.3914,0.4286,-2.1338,5.5236,7.1213,-2.4045,0,1.4493,2.1429,-9.077,1.6766,-7.7155,2.9321,-11.8551,1.9268,-2.198,-1.4172,-7.5784,6.6667,-5.625,-8.3885,0.8675,5.805
2070 精湛,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221 大甲,月報酬率 %,0.2865,-2.2859,-3.5087,7.5758,2.0153,0.0002,0.0002,2.6315,19.3734,-6.6826,13.8108,26.5169,-12.9663,-3.0613,-2.737,9.3072,4.7443,1.9881,15.3999,-1.0135,-7.1671,14.1544,-3.8646,7.2026,-9.6876
2221 大甲,現股當沖比重,4.17,0,8.33,6.33,3.92,0,4.35,15.89,17.72,8.51,4.43,8.84,8.53,0,10.64,11.25,5.66,3.62,14.52,15.8,14.71,21.24,24.98,42.61,30.4
2230 泰茂,月報酬率 %,-0.9494,-10.5431,5.357,5.7627,-6.9394,-2.8674,0.3689,-1.103,5.576,2.4648,-1.3746,-6.2717,-1.1151,-4.1353,3.1374,9.0489,-6.0069,0.7521,1.8657,-4.3957,0.3831,-0.3817,-3.0652,-0.7905,-0.7968
2230 泰茂,現股當沖比重,0,0,0,3.07,0,0,50,3.92,30.23,5.41,0,2.89,0,3.33,0,0,18.96,0,18.18,0,6.21,0,11.11,8.7,0
2235 謚源,月報酬率 %,-1.1627,1.9607,-0.3846,-5.2645,5.9323,0,-4.3999,-6.6944,10.3138,-2.4392,4.1665,2.4,-0.7812,-7.0868,-0.4236,-0.1299,-3.9646,2.2935,5.3812,-5.532,-14.4405,-7.0211,-1.7162,-16.9967,-15.8484
2235 謚源,現股當沖比重,0,0,10.53,7.14,0,0,7.69,10,4.7,0,22.22,3.12,0,0,0,0,0,0,0,5.56,5.97,7.69,10.08,4,19.97
2596 綠意,月報酬率 %,4.5801,0.0001,-1.46,8.8888,0.73,7.9708,17.7851,2.2791,7.5212,0.2591,12.1447,-3.917,-3.5971,1.2437,2.7028,-4.7319,-5.618,0.2975,0.2968,-0.8877,1.4927,1.7649,-1.445,2.0525,10.6323
2596 綠意,現股當沖比重,22.22,0,0,0,0,0,17.83,1.57,2.61,5.65,0.81,0.4,4.87,1.05,4.71,5.17,0,3.13,0,6.76,21.28,0,11.41,0,0
2640 大車隊,月報酬率 %,-1.9998,-5.4421,-0.0001,1.7984,0.5712,-7.1004,-6.5127,-2.4719,10.5991,2.0833,1.6327,2.8113,-5.3713,3.4057,0.7984,2.2233,50.606,9.7182,-1.4121,-0.2604,-14.7519,-6.8914,1.4802,9.2384,3.264
2640 大車隊,現股當沖比重,5.71,0,0,1.23,0,0,0,0,0,0,0,5,0,0,0,0,17.2,0,1.12,11.31,5.79,2.26,1.19,5.17,3.76
2641 正德,月報酬率 %,-1.6091,-6.8733,29.5225,22.9935,1.8348,3.6036,13.0436,-13.4616,5.3333,-15.7807,-13.8275,-1.4033,-12.7381,10.6411,-7.8917,-0.5355,6.7294,-7.44,-0.8176,0.2748,-2.0548,-1.3984,-6.383,-9.2425,27.379
2641 正德,現股當沖比重,2.59,19.95,6.55,3.66,23.73,4.94,10.44,7.76,27.77,11.6,6.14,7.3,16.22,15.71,14.55,3.97,7.17,1.8,0,2.36,0.31,0,4.42,2.08,20.26
2643 捷迅,月報酬率 %,-3.5714,23.9936,0,16.8831,1.1717,0.1147,-3.7842,9.6544,8.0435,-0.3019,1.5137,-9.4432,-5.9276,-5.3676,-4.5621,-2.0672,-1.1057,-7.3865,5.0615,-2.3358,-4.933,4.4024,-4.9698,6.973,0.7408
2643 捷迅,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718 晶悅,月報酬率 %,0.1571,-5.4944,-0.9966,-6.7114,0.6968,2.752,1.4287,-0.5284,-5.4867,-2.809,-0.3854,6.7698,-4.7102,-1.1407,-6.1539,-6.5573,0.2839,5.5804,-4.8625,7.5555,3.7191,2.3904,6.8093,-5.2823,-19.2307
2718 晶悅,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719 燦星旅,月報酬率 %,-0.5683,-5.1428,-12.6507,-1.3794,-4.5452,2.564,-4.6427,-16.105,1.7855,6.1403,-1.653,0.8403,-0.4166,-10.4602,8.4113,0.431,-11.1587,-3.8648,-1.4071,-1.1214,-4.0207,6.9817,-5.1205,-1.5875,-6.4514
2719 燦星旅,現股當沖比重,12.44,0,0,0,2.56,0,19.78,2.8,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0
2724 富驛-KY,月報酬率 %,-8.3031,-3.9371,-6.967,0,-17.1805,5.851,-19.5981,-18.7501,1.5384,0,6.3706,0.5707,-27.6596,-2.157,-4.0081,0,0,0,0,0,0,61.8054,-31.3304,-4.1664,-8.6958
2724 富驛-KY,現股當沖比重,0,0,25,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726 雅茗-KY,月報酬率 %,-0.2941,0.2948,1.6177,-0.8683,10.365,1.3565,-2.489,1.2013,0.89,-6.0294,0.1564,8.9063,12.4822,29.4643,-0.9854,2.8671,0,2.4875,-0.9709,-10.6863,0.7682,-0.109,-5.8887,-2.3176,-3.6774
2726 雅茗-KY,現股當沖比重,0,0,0,0,0,0,0,0,10.1,0,0,16.67,11.16,23.19,10.89,6.07,6.83,18.97,24.56,12.9,6,6.86,4.28,6.06,8.33
2729 瓦城,月報酬率 %,-2.8075,-1.3334,1.3513,2.5211,1.3637,-1.7938,-4.3375,4.296,0.6864,0.909,10.3604,-3.0613,-3.1577,13.9129,-4.771,1.0018,-4.0109,-2.1647,-1.1062,1.1184,1.7699,0.4347,-4.1125,2.4831,2.4231
2729 瓦城,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732 六角,月報酬率 %,0.1184,-2.1276,0.604,18.9084,0.363,-3.2569,-8.2293,-0.4075,6.2754,1.1553,4.6953,-0.6061,0.0001,0.9756,6.6428,2.3019,0.5847,-4.6512,6.9512,-6.4994,1.5852,4.8022,2.291,-1.4558,23.2957
2732 六角,現股當沖比重,0,0,0,0,5.86,0,0,0,1.72,0,3.46,0,0,14.17,0,2.01,4.01,0,15.1,1.31,1.81,7.21,10.09,3.53,33.37
2734 易飛網,月報酬率 %,-6.0872,-14.8148,-0.0002,16.576,-11.1888,3.6883,-7.5323,-7.5844,-0.3037,-2.4389,5.3125,-16.0238,-1.4133,-0.7168,8.3034,106.6666,-21.9357,-0.8262,-11.25,-1.4086,-9.5237,-10.5263,-5.8823,23.7502,-12.1212
2734 易飛網,現股當沖比重,0,12.7,2.83,0,0,0,0,15.54,14.29,25,3.6,7.91,0,0,11.76,0,27.6,7.64,22.12,6.25,0,12.9,0,24.3,28.7
2736 高野,月報酬率 %,-6.8629,0,-7.6318,0.57,-19.9753,-5.3536,-1.4141,-7.582,0.2216,-1.7699,3.1532,-0.8732,-18.5022,1.081,4.0106,-8.2262,-4.2312,4.4643,-6.2677,3.3434,0.5883,-0.5847,-4.4117,-7.6924,-6.3333
2736 高野,現股當沖比重,0,0,0,0,7.52,0,10,14.29,0,0,3.13,7.69,9.08,6.19,8.67,34.62,0,19.97,7.41,7.41,6.67,25,4.96,20,8.82
2740 天蔥,月報酬率 %,-9.1799,0.6452,-14.7435,-3.5087,3.7568,-5.7142,-16.1156,-4.9259,-2.0728,-1.2345,4.2858,-4.452,-5.0179,-0.1887,-4.5368,-5.3465,0.4185,12.4998,22.0369,0.4554,3.4741,15.3286,-12.2785,-2.7418,2.3738
2740 天蔥,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2745 五福,月報酬率 %,3.2892,-3.6965,-6.9458,-11.721,-19.4746,-15.0262,-22.112,2.505,-3.0255,-2.8,6.9958,8.0769,1.4236,35.0878,3.8959,-5.5001,-0.8029,1.8816,0.2638,-6.2369,5.164,6.2182,4.0201,-8.9372,9.4232
2745 五福,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752 豆府,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752 豆府,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916 滿心,月報酬率 %,-3.7037,2.747,-3.082,-1.4879,-1.5103,-0.3067,-0.9231,-3.7266,0.3226,-2.1943,5.7692,0.303,-2.7189,-0.9316,2.936,-2.5478,0.3268,0.3256,3.8961,0.3126,0.6232,0.9287,-0.9202,6.8113,1.4493
2916 滿心,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,7.68,0,0,0,0,0,0,0,5.66,3.79,0
2924 東凌-KY,月報酬率 %,-2.8622,-4.6041,-1.3514,3.7183,1.3279,0.3759,0.1873,0.9345,0.0001,0.3705,0,0.5535,0.1835,0.3663,0.9124,1.9891,0.5366,4.0925,-2.2223,-0.6993,0.7041,-5.5945,-17.5925,0.4496,1.1185
2924 東凌-KY,現股當沖比重,0,3.64,25,0,0,0,0,0,0,0,0,0,0,73.91,74.04,61.96,70.2,88.72,12.5,0,0,10.45,0,10,0
2926 誠品生活,月報酬率 %,-3.6456,4.5947,-6.7182,10.1186,0.2743,-2.4656,2.8089,-4.6449,-9.4555,-2.8482,-0.6516,-0.9835,-3.3113,5.8221,1.2498,-0.6711,-8.7837,2.2223,0.0001,0.3622,-0.722,-0.3635,0.0001,1.4599,-2.1583
2926 誠品生活,現股當沖比重,0,11.18,2.81,2.44,0,0,6.8,0,6.42,0,8.26,0,2.43,0,3.32,0,2.77,0,0,0,6.52,16.63,0,0,0
2928 紅馬-KY,月報酬率 %,28.3714,-0.5042,-1.5201,-10.5741,2.7343,2.2813,-1.6729,-2.6466,27.5728,5.7839,-9.3528,20.0003,60.7137,-12.3457,-11.8749,13.8614,-4.8307,-17.3604,-21.4988,-2.0345,-15.8147,27.7039,-9.5097,-12.4797,10.6943
2928 紅馬-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,5.95,2.33,0.39,28.28,7.37,25.26,25.7,8.45,8.42,18.6,9.67,4.35,17.61,24.98,9.35,31.45
2937 集雅社,月報酬率 %,17.0732,-17.9167,29.4418,-11.87,8.1818,-7.563,36.3637,-4.6333,-0.2098,1.2258,3.8061,11.6665,-4.4478,6.2169,0.3576,-9.0165,-6.8889,-1.1934,1.4491,-1.4287,0.4831,0,-2.1634,1.2286,-2.9128
2937 集雅社,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3064 泰偉,月報酬率 %,-33.2723,7.6714,-5.0891,-2.2791,-4.6638,-2.1583,-18.0882,6.2836,-8.1082,-5.8825,-11.7186,-15.4869,26.7016,-20.6612,-10.1562,-6.0869,-7.0988,1.661,-11.1109,-4.7793,4.2472,-11.111,1.6665,46.7213,12.849
3064 泰偉,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066 李洲,月報酬率 %,-2.2192,0.5341,-4.3823,-4.1668,0.7244,-0.7195,-3.768,-4.2169,14.6227,-14.952,-1.9356,16.283,22.2065,-12.037,5.1318,-13.6422,-4.3478,16.9699,-6.088,-3.4482,12.7144,-11.1536,-5.9913,10.4703,-4.8079
3066 李洲,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3067 全域,月報酬率 %,-3.876,-0.8064,1.2196,0.8031,11.5539,6.0711,-14.1415,-4.7057,4.5268,-0.7875,-1.1905,3.6143,-3.1008,-0.4,-4.4176,0.4204,1.674,2.8805,1.9999,-5.8826,-0.8333,-4.2018,-8.772,0.9616,6.6667
3067 全域,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071 協禧,月報酬率 %,2.0741,-6.5311,-0.6211,4.8436,18.4798,-5.0314,0.6622,7.7634,23.3211,-0.0001,18.8119,20,0.3472,-1.3843,-8.7719,-6.9231,39.7557,-9.1429,11.9496,31.2618,-16.3108,3.7124,-5.593,-1.1851,-11.0312
3071 協禧,現股當沖比重,0,0,14.46,0.65,17.44,6.77,29.29,2.78,25.7,0.34,6.91,8.33,45.37,4.41,5.81,3.62,0.33,8.23,3.43,16.42,14.94,13.17,16.52,54.32,18.83
3073 凱柏實業,月報酬率 %,-9.8796,-5.08,20.1406,78.1945,-7.5658,-10.6764,-4.781,0,-9.6232,-2.7777,1.4288,-2.3477,-0.9614,-3.8836,-4.5455,-0.8465,-6.6168,13.9429,-4.7141,-11.3686,-0.7126,3.8277,8.0646,48.7206,-19.7134
3073 凱柏實業,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078 僑威,月報酬率 %,13.8592,-5.6181,30.9524,6.5041,-5.2792,5.7322,-8.8856,-4.628,2.9462,-5.2189,9.5914,0.6484,-0.1611,-7.742,0.8741,-0.6418,8.1595,14.9126,4.4277,7.0174,-4.0981,-8.1195,0.9302,-2.1504,-6.2795
3078 僑威,現股當沖比重,11.34,5.04,18.76,20.21,9.12,12.56,5.05,4.22,7.69,1.32,12.67,14.21,18.28,1.58,2.97,0.84,10.15,30.97,18.61,14.26,15.93,15.06,30.58,6.07,5.35
3081 聯亞,月報酬率 %,-9.1778,1.1581,-5.6193,12.2384,-10.3533,0.2896,-18.208,-4.947,0.0001,2.6022,16.3044,-7.9439,-10.3215,13.2074,18.8553,19.1093,-3.8601,-5.8971,2.5335,-1.8204,1.7221,-3.6459,0.9461,1.2048,-26.455
3081 聯亞,現股當沖比重,19.19,20.76,13.37,11.22,22.58,20.52,22.05,24.46,19.05,13.69,22.73,13.42,22.99,7.52,36.95,38.36,29.08,29.78,28.62,23.24,37.19,20.33,23.02,26.94,32.9
3083 網龍,月報酬率 %,-10.4358,2.6549,6.3218,-1.6214,12.7745,-5.2374,-6.0411,-1.7784,14.9024,1.0909,-7.0744,-0.258,-1.4229,12.4672,7.2344,-8.5964,-7.7381,-1.9354,-0.5264,5.2909,-4.0202,5.1048,-11.0835,2.1007,6.0356
3083 網龍,現股當沖比重,4.04,6.29,5.9,5.29,16.89,18.4,8.24,9.92,8.65,10.57,18.95,9.14,18.01,29.43,38.03,11.33,16.52,25,6.72,20.27,10.9,7.29,7.69,8.44,18.56
3085 新零售,月報酬率 %,14.8148,-2.5539,10.2068,20.15,19.271,4.8036,28.75,13.9158,-1.9887,1.4493,16.8573,29.3397,-3.5918,-2.1566,51.1023,-11.406,-7.9341,-14.7968,3.8168,-9.7425,-14.4602,7.8569,-8.1679,2.8843,-7.0094
3085 新零售,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086 華義,月報酬率 %,-13.473,-5.8825,4.4116,-14.0844,-34.4261,-18.3748,-4.7476,14.4694,10.3932,3.3079,-5.2955,-25.2836,-20.6896,36.413,52.9881,-25.7814,6.6668,-7.2369,16.6667,11.5503,-7.3571,2.353,-8.046,-17.5,0.7576
3086 華義,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088 艾訊,月報酬率 %,-7.0079,-2.174,-4,7.5619,1.496,-8.5716,-7.8948,5.8928,-1.6863,-5.1458,3.0741,-0.5263,3.8801,-3.2255,-0.8772,3.9774,-5.7969,-1.9231,1.1764,3.2945,0.3753,-1.6821,1.3308,10.3191,-4.4219
3088 艾訊,現股當沖比重,0.57,0,1.42,0.43,8.92,0.85,8.97,3.49,0,0,0,1.03,13.94,2.45,5.1,7.45,5.61,8.31,7.75,4.89,0,1.11,14.38,3.1,14.31
3089 元炬,月報酬率 %,-2.6316,2.7027,-14.4739,1.3847,107.8911,-16.7884,-24.9999,73.0993,-0.3379,8.1357,22.2571,-25.128,-10.9589,-21.5384,-15.5883,6.2718,-20.2187,-7.2605,-8.4197,-11.2903,19.8181,-16.8438,-4.562,65.8296,-3.202
3089 元炬,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092 鴻碩,月報酬率 %,-0.3114,25.0002,48,7.9392,15.7153,-1.2399,-3.9052,-3.9187,-1.2085,9.9387,33.797,-1.6631,2.5368,-4.639,1.6215,15.9575,12.1176,-12.1975,7.7412,-6.6931,-0.7386,3.7196,-9.0163,8.6711,1.8653
3092 鴻碩,現股當沖比重,3.26,13.5,17.82,18.98,19.31,15.21,7.46,4.67,1.63,4.57,9.19,4.15,14.69,6.7,12.24,15.56,16.63,10.96,12.09,9.7,6.3,15.33,0.57,5.53,5.67
3093 港建,月報酬率 %,-1.5221,-1.391,4.8591,19.1762,-6.4867,-1.156,-6.4327,-0.3126,-1.4108,0.318,4.596,1.5149,-1.3434,-0.6052,-1.8265,1.9075,-3.871,-2.0131,-1.3695,0.8681,-1.549,0.6995,-3.4722,-4.6764,-1.5094
3093 港建,現股當沖比重,0,0,0,14.81,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32,0,0,0,0
3095 及成,月報酬率 %,-16.4658,-35.0961,-1.8519,27.9245,-29.4986,-17.5732,-5.5838,3.2257,31.7706,10.6718,0,6.7858,-9.6991,12.2224,-19.802,-6.1729,9.6493,3.9999,-1.9232,3.9216,9.8113,-13.4021,7.9365,19.853,18.0982
3095 及成,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105 穩懋,月報酬率 %,-4.3887,5.2457,1.7135,-9.6939,8.8886,5.787,-4.6738,3.4208,0.2204,3.1902,39.1257,3.4483,-0.3704,-1.8586,26.515,9.0453,-1.695,13.5056,24.81,29.8176,-11.5625,-7.7737,2.8734,17.1324,-28.6169
3105 穩懋,現股當沖比重,15.19,12.42,25.05,12.04,5.81,13.03,12.08,14.56,4.01,5.29,15.47,15.94,20.18,10.82,37.11,20.58,16.02,45.15,52.46,17.44,56.25,54.27,36.83,42.28,0
3114 好德,月報酬率 %,-6.3494,-10.5934,9.4785,6.4935,-1.6832,1.7699,-2.6087,-7.5893,-0.0001,1.9322,11.8485,2.5422,-0.4131,0.0002,-2.9044,23.0549,23.5509,-4.9854,-6.1727,7.5657,0.3059,3.6585,14.4118,6.9407,-3.8461
3114 好德,現股當沖比重,13.64,7.06,12.59,11.9,26.32,4,9.52,4.76,0,14.81,0,15.38,1.26,0,0,2.38,17.59,9.42,1.01,2.6,2.7,2.53,14.21,19.49,3.95
3115 寶島極,月報酬率 %,0,-2.1009,-2.5752,18.9427,0.3704,-2.2141,-3.3959,-3.1248,-16.129,0.4809,24.8804,-4.2146,-2.4001,3.2787,-3.5715,1.2346,-2.4392,-4.1667,-2.1739,2.2221,-0.8695,0.8772,4.3479,109.5836,11.5312
3115 寶島極,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118 進階,月報酬率 %,-1.5873,-2.5536,0.6052,0.4378,-5.2326,-0.6135,-6.6358,-1.6529,1.8488,-0.3301,4.6357,-0.4747,1.4306,4.3886,1.7486,1.5622,3.0771,-2.8359,0.9218,-1.6745,0.4646,2.0032,-2.8701,9.1757,-3.2761
3118 進階,現股當沖比重,0,0,3.11,0,3.03,0,0,0,8.33,0,0,0,0,0,0,0,5.19,0,4.55,15.27,0,1.78,0,1.49,0
3122 笙泉,月報酬率 %,-9.9502,-5.5248,8.4795,5.3037,-2.1391,-4.6447,-3.4384,-10.9791,5.3334,-4.7468,4.3191,-0.3185,3.5144,0.0001,-1.5433,-4.7467,4.4218,4.8861,11.4907,-5.5709,-0.8849,1.7857,0.0001,5.5558,0.5538
3122 笙泉,現股當沖比重,1.94,3.5,23.5,5.61,5.6,0,0,3.76,0.97,20.4,0,5.86,8.49,2,17.39,0,0,4.87,1.06,5.9,2.17,1.63,5.45,0,20.3
3128 昇銳,月報酬率 %,5.6335,-2.6668,-13.6986,5.1587,-0.7548,-13.6883,2.2027,-2.1552,-0.4407,1.3275,10.0436,-3.5715,-4.9383,0.8656,-1.717,-1.3103,3.5167,0.4386,1.3101,-1.2933,-3.9303,-2.2727,0.465,38.8886,10.6666
3128 昇銳,現股當沖比重,3.95,0,7.69,7.4,7.31,0,0,1.98,9.48,0,0,4.31,10.51,13.04,5.93,0,26.83,5.55,13.45,34.28,16.66,23.07,36.35,18.21,16.79
3131 弘塑,月報酬率 %,-4.6842,-3.6326,-3.7695,-0.5488,-11.9804,1.111,11.8132,-9.8281,2.18,-10.4,1.4882,4.6918,-1.4006,1.9887,9.192,6.1746,6.5653,-8.768,-0.0001,-2.5972,-7.1999,1.1493,-2.2727,0.5814,-9.8266
3131 弘塑,現股當沖比重,15.6,21.04,11.69,4.87,7.34,3.55,7.52,11.03,3.03,8.93,0,13.32,0,2.72,16.47,10.6,5.67,14.84,8.2,1.52,2.81,1.19,0,4.34,7.25
3141 晶宏,月報酬率 %,18.6442,9.643,18.1324,-15.2123,4.6891,-11.6667,-8.7265,-8.0103,12.0786,-3.1331,-0.7764,-8.9961,-5.5872,2.8832,2.0648,-2.6913,-1.0592,11.315,15.1097,-0.9547,-6.2649,5.3984,-8.4146,-7.9895,-15.7741
3141 晶宏,現股當沖比重,29.14,17.82,16.57,21.95,5.45,9.23,4.65,18.13,23.87,13.58,3.77,3.16,13.77,22.61,40.64,5.4,9.58,11.75,24.94,17.05,6.62,54.12,13.46,26.76,6.02
3144 新揚科,月報酬率 %,-8.0494,-1.0102,-0.4176,4.3321,-4.8444,0.3637,44.9272,-19.4999,2.7949,16.9186,-4.9095,-2.1739,37.7779,-1.008,-9.7868,21.3956,4.0229,-4.9725,11.0465,-12.5654,13.3735,-4.0493,-2.2019,-7.1295,-6.2628
3144 新揚科,現股當沖比重,0,0,0,11.76,0,0,31.43,7.61,9.01,22.19,1.71,1.19,27.3,20.02,14.93,35.27,38.15,10,29.16,10.31,35.74,9.53,10.4,2.8,14.8
3147 大綜,月報酬率 %,3.3175,-5.5045,2.767,-4.1096,-5.4187,0.9341,3.5194,-8.041,-0.2347,0,-2.9412,4.7274,-2.4884,-9.5548,2.2308,-4.4929,6.1827,1.3514,13.4,7.5249,17.0038,5.2804,1.5979,3.9755,-0.3361
3147 大綜,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
